patient,obs,health.status,group,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071,f_000072,f_000073,f_000074,f_000075,f_000076,f_000077,f_000078,f_000079,f_000080,f_000081,f_000082,f_000083,f_000084,f_000085,f_000086,f_000087
ch1obb4a_1,1,disorder,none,1.86E-05,2.27E-05,2.58E-05,3.08E-05,3.71E-05,4.09E-05,3.95E-05,3.57E-05,3.64E-05,4.80E-05,7.41E-05,0.000115837,0.000169988,0.000230094,0.00029484,0.000360205,0.000412711,0.000459067,0.000529025,0.000615751,0.000677339,0.000722116,0.000793241,0.000883083,0.001002414,0.001240564,0.001623474,0.002060314,0.002510915,0.003072492,0.003796742,0.004788366,0.006735322,0.010349124,0.014936848,0.01878718,0.020865091,0.021316055,0.020691814,0.019171986,0.016812503,0.014153889,0.011841841,0.009997808,0.008471734,0.007296444,0.006618188,0.006511398,0.00689043,0.007312097,0.00716235,0.006328216,0.005234317,0.004238247,0.003421748,0.002805047,0.002415054,0.00220865,0.002096333,0.002011317,0.001920502,0.001818983,0.001718375,0.001623159,0.001529204,0.001436477,0.001349563,0.001273166,0.001207567,0.001143715,0.001069843,0.000979345,0.000872998,0.000762481,0.000664969,0.000590121,0.000533687,0.000485641,0.000445793,0.000419887,0.000404363,0.000388792,0.000366089,0.000335658,0.000301419,0.000267032,0.000232828
ch1obb3c_1,1,disorder,none,2.28E-06,2.16E-06,1.91E-06,1.80E-06,2.03E-06,2.77E-06,4.45E-06,7.59E-06,1.22E-05,1.75E-05,2.40E-05,3.41E-05,4.73E-05,5.90E-05,6.94E-05,9.25E-05,0.000166243,0.000350019,0.00067254,0.001040531,0.001295557,0.001445238,0.001692354,0.002166302,0.002774548,0.003326299,0.003663361,0.003768065,0.003799542,0.003883221,0.003915627,0.003726712,0.003314212,0.002803003,0.002312401,0.001925719,0.001699505,0.001630112,0.001669308,0.001797982,0.00195958,0.0019965,0.001837562,0.001616122,0.00147854,0.001427195,0.001389334,0.001312454,0.001197067,0.001088863,0.001025231,0.001000842,0.000994649,0.000999171,0.001013285,0.001027541,0.001025575,0.001001445,0.000974699,0.000965303,0.000957593,0.000920499,0.000853589,0.000785732,0.000738039,0.000712184,0.000714342,0.000759873,0.000837762,0.000902444,0.00091307,0.000859443,0.000759209,0.000648352,0.000559081,0.000496814,0.000448156,0.000404907,0.000368813,0.000340577,0.000316061,0.000291385,0.000266366,0.00024277,0.000220634,0.000197257,0.000169814
ch1obb3b_1,1,disorder,none,3.84E-06,3.83E-06,3.21E-06,2.50E-06,2.25E-06,2.94E-06,4.50E-06,6.09E-06,7.07E-06,7.95E-06,1.01E-05,1.42E-05,1.98E-05,2.88E-05,4.63E-05,7.71E-05,0.000124947,0.000194172,0.000295711,0.000452397,0.000666251,0.000888884,0.001110326,0.001405951,0.001795735,0.002244306,0.002764562,0.003318869,0.003767508,0.003955508,0.003802824,0.003428533,0.003099318,0.002964968,0.002916053,0.002755144,0.002465426,0.002202319,0.002074344,0.002047177,0.002008062,0.001868438,0.001637577,0.001391574,0.001183634,0.001023016,0.000918297,0.000888398,0.00092969,0.001004251,0.001062315,0.001074982,0.001050111,0.001012256,0.000975517,0.000941143,0.00090407,0.000861396,0.000821805,0.000799493,0.000796927,0.000796732,0.000775707,0.000731669,0.000688312,0.000663244,0.00064617,0.000618623,0.000575574,0.000521687,0.000462199,0.000404354,0.000357539,0.000324551,0.000300679,0.00028303,0.000272169,0.000267387,0.00026662,0.000268127,0.000269421,0.000267251,0.000258489,0.000241582,0.000217617,0.000187941,0.000153444
ch1obb3a_1,1,disorder,none,4.53E-07,5.36E-07,1.25E-06,2.88E-06,5.10E-06,7.17E-06,8.37E-06,8.49E-06,8.98E-06,1.33E-05,2.41E-05,3.96E-05,5.35E-05,5.92E-05,5.68E-05,5.58E-05,6.92E-05,0.000100333,0.000134646,0.000162388,0.000223824,0.000406206,0.000757537,0.001252594,0.001892822,0.002680591,0.003447583,0.003958999,0.004136743,0.004000372,0.003607094,0.003124746,0.002745902,0.002507087,0.002321562,0.002138498,0.001976421,0.001877874,0.001856676,0.001850328,0.0017757,0.001637712,0.001501136,0.001388267,0.001286121,0.00120764,0.001183021,0.001210262,0.001242031,0.001229651,0.00117397,0.001118159,0.001091177,0.00107894,0.00106155,0.001043161,0.001024857,0.000991486,0.000946825,0.000912853,0.000890704,0.000864418,0.000822055,0.000759456,0.000688087,0.000633179,0.000612854,0.000621011,0.000632591,0.000625004,0.000592314,0.000541398,0.000482334,0.000425497,0.000380516,0.000351679,0.000336082,0.00032743,0.000319841,0.000309443,0.000295106,0.000278391,0.000260958,0.000241636,0.000219093,0.000193702,0.000165405
ch1obb2e_1,1,disorder,none,1.98E-08,2.24E-08,2.66E-08,3.48E-08,4.79E-08,5.96E-08,6.21E-08,5.97E-08,6.98E-08,1.04E-07,1.47E-07,1.72E-07,1.75E-07,1.78E-07,2.01E-07,2.42E-07,2.77E-07,2.89E-07,2.92E-07,3.20E-07,4.06E-07,5.70E-07,8.24E-07,1.14E-06,1.43E-06,1.68E-06,1.94E-06,2.34E-06,3.19E-06,4.90E-06,7.59E-06,1.10E-05,1.44E-05,1.71E-05,1.84E-05,1.83E-05,1.82E-05,2.14E-05,3.02E-05,4.35E-05,5.61E-05,6.48E-05,7.09E-05,7.59E-05,7.95E-05,8.36E-05,8.95E-05,9.58E-05,0.000102303,0.000111514,0.000123532,0.000136873,0.000152059,0.000169512,0.000188683,0.000209878,0.000231787,0.000250831,0.000263286,0.000266202,0.000261126,0.00025626,0.000260271,0.000275145,0.000294764,0.000308161,0.00030717,0.000291353,0.000264273,0.00023003,0.000194588,0.000164642,0.000143118,0.000129281,0.000122543,0.000120451,0.000116344,0.000105738,9.07E-05,7.56E-05,6.28E-05,5.27E-05,4.47E-05,3.82E-05,3.27E-05,2.73E-05,2.21E-05
ch1obb2d_1,1,disorder,none,2.65E-08,3.26E-08,3.89E-08,4.82E-08,6.32E-08,8.22E-08,1.02E-07,1.27E-07,1.60E-07,1.91E-07,2.05E-07,1.99E-07,1.84E-07,1.73E-07,1.73E-07,1.82E-07,2.02E-07,2.61E-07,3.95E-07,5.74E-07,7.14E-07,8.09E-07,9.31E-07,1.16E-06,1.54E-06,2.01E-06,2.51E-06,3.22E-06,4.29E-06,5.70E-06,7.48E-06,9.93E-06,1.36E-05,1.85E-05,2.35E-05,2.65E-05,2.75E-05,2.94E-05,3.53E-05,4.57E-05,5.85E-05,6.95E-05,7.53E-05,7.71E-05,8.00E-05,8.81E-05,0.000101307,0.00011508,0.00012596,0.0001362,0.000151373,0.000173259,0.000197279,0.000215767,0.000224703,0.00022675,0.000227036,0.000230231,0.000239807,0.000255616,0.00027321,0.000285569,0.000286538,0.000275833,0.000260612,0.000251243,0.000252741,0.000257754,0.000253214,0.000234888,0.000209359,0.000185487,0.000168837,0.00016054,0.000157128,0.000152193,0.000141766,0.000126952,0.000110757,9.54E-05,8.20E-05,7.05E-05,6.03E-05,5.11E-05,4.27E-05,3.50E-05,2.78E-05
ch1obb2c_1,1,disorder,none,5.54E-08,5.77E-08,6.39E-08,7.78E-08,9.31E-08,9.89E-08,9.61E-08,1.01E-07,1.28E-07,1.76E-07,2.17E-07,2.21E-07,1.96E-07,2.06E-07,3.05E-07,4.83E-07,6.78E-07,8.10E-07,8.18E-07,7.10E-07,5.69E-07,5.07E-07,6.07E-07,8.50E-07,1.13E-06,1.42E-06,1.90E-06,2.76E-06,4.00E-06,5.47E-06,7.05E-06,9.11E-06,1.26E-05,1.77E-05,2.28E-05,2.55E-05,2.55E-05,2.58E-05,2.99E-05,3.90E-05,5.08E-05,6.14E-05,6.85E-05,7.27E-05,7.60E-05,8.09E-05,8.83E-05,9.63E-05,0.000102132,0.000108487,0.000120811,0.000141873,0.000168907,0.000194111,0.00021103,0.000221269,0.000232589,0.000250179,0.000272581,0.000294082,0.000309675,0.000320343,0.00032826,0.000331253,0.000329802,0.000330296,0.000336046,0.000339447,0.000328693,0.000300932,0.000262875,0.000223268,0.000189532,0.000166328,0.000153353,0.000144896,0.000134381,0.000120194,0.000105065,9.14E-05,7.92E-05,6.78E-05,5.72E-05,4.78E-05,3.99E-05,3.31E-05,2.71E-05
ch1obb2b_1,1,disorder,none,4.90E-08,5.50E-08,6.37E-08,7.70E-08,8.58E-08,8.19E-08,6.89E-08,5.99E-08,6.76E-08,9.26E-08,1.23E-07,1.46E-07,1.52E-07,1.43E-07,1.38E-07,1.66E-07,2.34E-07,3.07E-07,3.49E-07,3.73E-07,4.22E-07,5.25E-07,7.09E-07,9.86E-07,1.29E-06,1.58E-06,2.02E-06,2.91E-06,4.21E-06,5.83E-06,8.85E-06,1.52E-05,2.47E-05,3.40E-05,3.97E-05,4.06E-05,3.86E-05,3.73E-05,4.00E-05,4.59E-05,5.39E-05,6.44E-05,7.76E-05,9.07E-05,0.000100553,0.000107991,0.00011656,0.000128421,0.00014348,0.000162595,0.000187856,0.000218609,0.000250064,0.000279302,0.000307107,0.000330033,0.000340682,0.000337694,0.000327094,0.000315564,0.000307691,0.000304848,0.000302955,0.0002976,0.0002911,0.000289252,0.000294607,0.000302873,0.00030367,0.000289661,0.000263562,0.000233347,0.000206354,0.000187701,0.000177455,0.000169044,0.000155387,0.000135633,0.00011371,9.38E-05,7.78E-05,6.54E-05,5.53E-05,4.67E-05,3.96E-05,3.37E-05,2.81E-05
ch1obb2a_1,1,disorder,none,3.04E-08,4.91E-08,6.27E-08,6.84E-08,7.45E-08,9.57E-08,1.34E-07,1.73E-07,2.04E-07,2.40E-07,2.75E-07,2.76E-07,2.42E-07,2.14E-07,2.28E-07,2.89E-07,3.93E-07,5.24E-07,6.39E-07,6.92E-07,6.87E-07,6.94E-07,7.84E-07,9.77E-07,1.27E-06,1.64E-06,2.14E-06,3.12E-06,5.27E-06,8.80E-06,1.30E-05,1.75E-05,2.22E-05,2.75E-05,3.28E-05,3.76E-05,4.16E-05,4.56E-05,5.04E-05,5.43E-05,5.70E-05,6.13E-05,6.80E-05,7.54E-05,8.17E-05,8.80E-05,9.77E-05,0.000111108,0.000123226,0.000132007,0.000143302,0.000165726,0.000201446,0.000240869,0.000269944,0.0002851,0.000292225,0.000294675,0.000293226,0.000290204,0.000288609,0.000294228,0.000312694,0.000338867,0.000360531,0.000371704,0.000373024,0.000364728,0.0003466,0.000321856,0.000294907,0.000266926,0.00023879,0.000214823,0.000198824,0.000187461,0.000172712,0.000151781,0.000128995,0.00010861,9.15E-05,7.71E-05,6.49E-05,5.46E-05,4.58E-05,3.81E-05,3.12E-05
ch1obb1d_1,1,disorder,none,1.70E-07,2.16E-07,2.61E-07,3.11E-07,3.54E-07,3.69E-07,3.38E-07,2.73E-07,2.27E-07,2.89E-07,5.70E-07,1.11E-06,1.80E-06,2.36E-06,2.61E-06,2.62E-06,2.65E-06,3.12E-06,4.45E-06,6.41E-06,8.00E-06,8.72E-06,9.87E-06,1.43E-05,2.33E-05,3.45E-05,4.38E-05,5.04E-05,5.82E-05,7.29E-05,9.56E-05,0.000121371,0.000146378,0.000169483,0.000189687,0.000212584,0.000252387,0.000313388,0.000380438,0.000441889,0.000505581,0.000579679,0.000652861,0.000707653,0.000740849,0.000758456,0.000759811,0.000740068,0.000708353,0.000685288,0.000678322,0.000676955,0.00067071,0.000656441,0.000631592,0.000595973,0.000560055,0.000536698,0.000526575,0.000524432,0.000531008,0.000550803,0.000587177,0.000642045,0.000714499,0.000804026,0.000924927,0.001089608,0.001256782,0.001342891,0.001305926,0.001179622,0.001022606,0.000871559,0.000740189,0.000628934,0.000531077,0.00044315,0.000368084,0.000307127,0.000256899,0.000214558,0.000180679,0.000156587,0.000140425,0.00012706,0.000112042
ch2obb2a_1,1,disorder,none,4.33E-08,3.35E-08,2.32E-08,1.57E-08,1.44E-08,2.02E-08,2.96E-08,3.85E-08,5.35E-08,8.89E-08,1.41E-07,1.86E-07,2.03E-07,1.91E-07,1.60E-07,1.28E-07,1.14E-07,1.36E-07,2.02E-07,2.91E-07,3.66E-07,4.29E-07,5.07E-07,6.23E-07,7.69E-07,9.16E-07,1.10E-06,1.59E-06,2.86E-06,5.22E-06,8.57E-06,1.25E-05,1.69E-05,2.18E-05,2.70E-05,3.16E-05,3.53E-05,3.94E-05,4.46E-05,4.84E-05,4.92E-05,4.96E-05,5.20E-05,5.60E-05,6.05E-05,6.61E-05,7.53E-05,8.72E-05,9.72E-05,0.0001037,0.000111203,0.00012665,0.000154081,0.000190116,0.00022456,0.00024755,0.000255081,0.00024983,0.000239348,0.000231071,0.000228356,0.00023307,0.000247897,0.000272553,0.000301359,0.00032456,0.000333274,0.000325833,0.000308079,0.000288645,0.000272008,0.000254903,0.000232847,0.000207411,0.000184133,0.000165986,0.000151082,0.000136665,0.000122679,0.000109823,9.75E-05,8.50E-05,7.29E-05,6.21E-05,5.34E-05,4.68E-05,4.09E-05
ch2obb1d_1,1,disorder,none,3.03E-07,2.51E-07,2.13E-07,2.32E-07,3.37E-07,5.14E-07,6.76E-07,7.73E-07,9.30E-07,1.29E-06,1.72E-06,1.98E-06,2.15E-06,2.52E-06,3.29E-06,4.43E-06,5.70E-06,6.66E-06,7.21E-06,8.49E-06,1.23E-05,1.87E-05,2.50E-05,2.98E-05,3.44E-05,4.08E-05,4.97E-05,6.12E-05,7.51E-05,8.99E-05,0.000102996,0.000117303,0.000145266,0.000190632,0.000235043,0.000259136,0.000267346,0.000283808,0.000329909,0.000404545,0.00048066,0.000531586,0.000557723,0.000571506,0.000578085,0.000579636,0.000574051,0.000559183,0.000547355,0.000552877,0.000566891,0.000569491,0.000562221,0.00055869,0.000553906,0.00053384,0.000499459,0.000464398,0.000439424,0.000425811,0.000420809,0.000422469,0.00043303,0.000461925,0.000515785,0.000587257,0.000667539,0.000754471,0.000831671,0.000865305,0.00083537,0.000755017,0.000654181,0.000557749,0.00048023,0.000422809,0.000375692,0.000331369,0.00028985,0.000252475,0.000219352,0.000191649,0.000170875,0.00015643,0.000145901,0.000136482,0.000126015
ch2obb1c_1,1,disorder,none,1.73E-07,2.07E-07,1.91E-07,1.52E-07,1.20E-07,1.09E-07,1.18E-07,1.40E-07,1.85E-07,2.78E-07,4.07E-07,5.27E-07,6.21E-07,7.53E-07,1.00E-06,1.36E-06,1.70E-06,1.90E-06,1.99E-06,2.13E-06,2.83E-06,4.66E-06,7.30E-06,9.34E-06,9.88E-06,9.87E-06,1.10E-05,1.37E-05,1.64E-05,1.86E-05,2.27E-05,3.32E-05,5.16E-05,7.32E-05,8.92E-05,9.35E-05,8.96E-05,8.70E-05,9.08E-05,0.000100012,0.000115667,0.000142029,0.000175747,0.000202354,0.000210896,0.000204096,0.000191584,0.000183004,0.000185054,0.000198123,0.000216598,0.000231548,0.000239012,0.000246359,0.000260926,0.000278796,0.000293218,0.000304515,0.000317015,0.000333791,0.000356156,0.000384197,0.000421723,0.000477344,0.000552238,0.000637011,0.000723126,0.00080379,0.000867299,0.000902018,0.000902744,0.000864555,0.000787233,0.000686576,0.00058659,0.000503082,0.00043569,0.000375454,0.000319901,0.000274544,0.00024344,0.000225079,0.0002149,0.000209585,0.000208423,0.000209539,0.000207567
ch2obb1b_1,1,disorder,none,3.84E-08,4.63E-08,5.17E-08,5.53E-08,5.39E-08,4.94E-08,5.31E-08,8.17E-08,1.54E-07,2.63E-07,3.53E-07,3.71E-07,3.46E-07,3.57E-07,4.35E-07,5.48E-07,6.57E-07,7.24E-07,7.43E-07,8.04E-07,1.08E-06,1.68E-06,2.71E-06,4.32E-06,6.34E-06,8.16E-06,9.57E-06,1.10E-05,1.26E-05,1.44E-05,1.69E-05,2.13E-05,3.00E-05,4.47E-05,6.23E-05,7.46E-05,7.71E-05,7.53E-05,7.91E-05,9.38E-05,0.000118155,0.0001457,0.000171452,0.000197216,0.000221209,0.000231039,0.000219729,0.000199036,0.000185325,0.000180423,0.000176873,0.000174512,0.000180961,0.000199112,0.000225135,0.000254712,0.000283221,0.000309222,0.00033709,0.000369045,0.000401839,0.000439628,0.000503435,0.000604629,0.000716686,0.000798425,0.000828401,0.000811987,0.000774496,0.000743041,0.000724547,0.000703377,0.000663517,0.000608912,0.000558867,0.000523546,0.000490368,0.000443806,0.000387033,0.000334441,0.000295195,0.000271146,0.000262836,0.000269418,0.000283,0.000288162,0.000271704
ch2obb1a_1,1,disorder,none,5.77E-08,5.21E-08,4.88E-08,4.89E-08,4.82E-08,4.40E-08,4.15E-08,5.30E-08,9.19E-08,1.65E-07,2.62E-07,3.48E-07,3.95E-07,4.07E-07,4.08E-07,4.29E-07,4.91E-07,5.93E-07,7.23E-07,8.89E-07,1.13E-06,1.48E-06,2.00E-06,2.68E-06,3.39E-06,3.90E-06,4.08E-06,4.09E-06,4.35E-06,5.43E-06,7.90E-06,1.21E-05,1.77E-05,2.37E-05,2.95E-05,3.53E-05,4.20E-05,5.04E-05,6.29E-05,8.52E-05,0.000119275,0.000158488,0.000193633,0.000217808,0.000227892,0.00022791,0.000225536,0.000223121,0.00021667,0.00020518,0.000195709,0.000194431,0.00019921,0.000206125,0.000216977,0.000235269,0.00026334,0.000303937,0.000352326,0.000393064,0.000414587,0.000424205,0.00044966,0.000518475,0.000632923,0.000771437,0.00090493,0.001005176,0.001045875,0.00101317,0.000918585,0.000794344,0.00067637,0.000587231,0.000529175,0.000491166,0.000461642,0.000435957,0.000413415,0.000392552,0.000371248,0.000349129,0.000328386,0.000310015,0.000291502,0.000270068,0.000244264
ch2lean3d_1,1,health,none,1.98E-06,2.37E-06,4.39E-06,8.47E-06,1.34E-05,1.64E-05,1.58E-05,1.36E-05,1.43E-05,2.01E-05,2.86E-05,3.72E-05,4.92E-05,6.69E-05,8.58E-05,0.00010231,0.000115577,0.000123294,0.000127555,0.000144677,0.000197425,0.000280173,0.000348422,0.000369931,0.000366562,0.000387566,0.000449672,0.000518832,0.000569933,0.000630799,0.000719286,0.000785349,0.000776221,0.000718788,0.000690051,0.000722536,0.00077111,0.000781809,0.000759066,0.000751364,0.000808061,0.000923863,0.001010049,0.000986839,0.000877877,0.000765242,0.000698277,0.000666827,0.000635184,0.00058096,0.00050603,0.000429335,0.000371601,0.000339143,0.000321995,0.00030706,0.00028952,0.000274019,0.000269785,0.000281523,0.000301007,0.000313452,0.000317457,0.000329643,0.000371196,0.000451603,0.000548481,0.000613269,0.0006155,0.000565469,0.000492778,0.000421859,0.000364759,0.000323735,0.000297172,0.000285353,0.000288086,0.000298489,0.000306605,0.000306968,0.000297507,0.000277241,0.000248172,0.000214819,0.000181488,0.000150213,0.000120766
ch2lean3c_1,1,health,none,1.48E-05,1.46E-05,1.41E-05,1.77E-05,3.05E-05,5.01E-05,6.48E-05,6.97E-05,7.53E-05,9.01E-05,0.000111974,0.00014061,0.000174011,0.000198646,0.000208668,0.000213533,0.000223626,0.000250882,0.000301261,0.000355767,0.000412402,0.00051223,0.000657099,0.000787949,0.000870205,0.000920478,0.000957104,0.000979778,0.000991674,0.000998799,0.001000744,0.001003721,0.001030667,0.001109777,0.00124014,0.001353257,0.001344827,0.001184803,0.000952996,0.000746825,0.000609265,0.000547852,0.00055716,0.00061321,0.000674194,0.000696207,0.000662566,0.000598603,0.000549367,0.000540965,0.000557626,0.000560386,0.000533594,0.000494745,0.000459547,0.000424468,0.000388539,0.000362576,0.00034805,0.00033609,0.000327604,0.000333872,0.000358405,0.000387843,0.000405779,0.000409466,0.000405059,0.000392777,0.000366122,0.000325136,0.000282336,0.000251912,0.000239409,0.000242681,0.000254025,0.000261825,0.000257798,0.000243391,0.000227287,0.000216376,0.000209524,0.000200724,0.000186479,0.000167459,0.000145845,0.000123566,0.000101655
ch2lean3b_1,1,health,none,2.05E-06,1.95E-06,1.99E-06,2.47E-06,3.50E-06,5.23E-06,7.42E-06,9.45E-06,1.17E-05,1.56E-05,2.19E-05,3.08E-05,4.31E-05,5.70E-05,6.79E-05,7.56E-05,8.88E-05,0.000112886,0.000144752,0.000183794,0.000233153,0.000280712,0.000298474,0.000274556,0.000231264,0.000202721,0.00021203,0.000265074,0.000338584,0.000384337,0.000377025,0.000337125,0.000297839,0.000287999,0.000339603,0.000455402,0.000576045,0.000644851,0.000671407,0.000679034,0.000661589,0.000632187,0.000641796,0.000704982,0.000770724,0.000795133,0.000773846,0.000714618,0.000639618,0.000583663,0.000557554,0.000537899,0.000503949,0.000458216,0.000409668,0.000361743,0.000318187,0.000288189,0.000279648,0.000291843,0.000318851,0.000350483,0.000372121,0.00037641,0.000373048,0.000378968,0.000399117,0.00042282,0.000438395,0.000443144,0.000437252,0.000419285,0.000391814,0.000361614,0.000334494,0.000312964,0.00029547,0.000278326,0.000259624,0.000240685,0.000223608,0.000207688,0.000189541,0.000166709,0.000140107,0.000112954,8.82E-05
ch2lean3a_1,1,health,none,4.37E-06,4.51E-06,4.86E-06,5.19E-06,5.19E-06,4.88E-06,4.65E-06,4.81E-06,5.60E-06,8.36E-06,1.73E-05,3.65E-05,6.08E-05,7.74E-05,8.20E-05,8.08E-05,8.55E-05,0.000110473,0.000156628,0.000202072,0.000226364,0.000231972,0.000241502,0.000271763,0.000312423,0.00034879,0.000380874,0.000416657,0.000465251,0.000521661,0.000560415,0.0005557,0.000512543,0.000467911,0.00045652,0.000490385,0.000559904,0.000647617,0.000750823,0.000869684,0.000972714,0.001000577,0.000919494,0.000766484,0.00062139,0.00053973,0.000517592,0.000512203,0.000497185,0.000483526,0.000482284,0.000484158,0.000482831,0.000481098,0.000477788,0.000467465,0.000450822,0.000434299,0.000418606,0.000398932,0.000373484,0.000347607,0.00033253,0.000340255,0.000371721,0.000410098,0.000432598,0.000427622,0.000398412,0.000355281,0.000310498,0.000273218,0.000245948,0.000230622,0.000229823,0.000238311,0.000244537,0.000243842,0.000240569,0.000238032,0.000234914,0.000228151,0.000215756,0.000197523,0.000174037,0.000146375,0.000116444
ch2lean2d_1,1,health,none,3.73E-08,3.67E-08,4.15E-08,4.97E-08,5.60E-08,5.61E-08,5.67E-08,7.88E-08,1.35E-07,2.12E-07,2.85E-07,3.43E-07,3.96E-07,4.45E-07,4.78E-07,5.04E-07,5.59E-07,6.46E-07,7.15E-07,7.35E-07,7.28E-07,7.62E-07,9.30E-07,1.29E-06,1.81E-06,2.48E-06,3.43E-06,4.86E-06,6.99E-06,1.07E-05,1.83E-05,3.12E-05,4.88E-05,6.98E-05,9.06E-05,0.00010424,0.000110499,0.000115496,0.000121641,0.000126674,0.000132247,0.000144264,0.000163975,0.000186527,0.000207015,0.000221332,0.000227351,0.000226849,0.000220245,0.000205991,0.000186528,0.000168524,0.000159757,0.000167308,0.000191397,0.000223074,0.000254857,0.000283363,0.000302792,0.000309304,0.000307307,0.000301865,0.000292936,0.000283967,0.000281956,0.000285972,0.000289439,0.000290662,0.000291701,0.000292445,0.000292893,0.00029621,0.000304424,0.000315489,0.000327022,0.000337625,0.000343715,0.000342229,0.000337497,0.000340243,0.0003575,0.000384678,0.00041038,0.000427903,0.000436617,0.000435024,0.000420646
ch2lean2c_1,1,health,none,3.07E-08,3.63E-08,4.66E-08,5.63E-08,6.14E-08,6.56E-08,7.43E-08,9.10E-08,1.19E-07,1.52E-07,1.80E-07,2.11E-07,2.55E-07,3.15E-07,3.87E-07,4.57E-07,5.14E-07,5.61E-07,6.05E-07,6.46E-07,7.07E-07,8.49E-07,1.08E-06,1.38E-06,1.85E-06,2.77E-06,4.33E-06,6.45E-06,9.03E-06,1.23E-05,1.66E-05,2.37E-05,3.71E-05,6.00E-05,9.13E-05,0.000126891,0.000163856,0.00019785,0.00021667,0.000209652,0.000185207,0.000165865,0.000166644,0.000185547,0.000214575,0.000249237,0.000283712,0.00030865,0.000317149,0.000309263,0.000292572,0.000276363,0.000265988,0.000262668,0.000264188,0.000270112,0.000284226,0.000305152,0.000323403,0.000334379,0.000342869,0.000351975,0.000361391,0.000371977,0.000381528,0.000384427,0.000379233,0.000371225,0.000367722,0.000372194,0.000381545,0.000389736,0.000394123,0.000398194,0.00040834,0.000424197,0.000437081,0.00044168,0.000440497,0.000440015,0.000447098,0.0004612,0.000472897,0.000474917,0.000467993,0.000455467,0.000436446
ch2lean2b_1,1,health,none,1.46E-08,2.42E-08,3.80E-08,5.44E-08,7.89E-08,1.15E-07,1.58E-07,2.05E-07,2.53E-07,2.91E-07,2.99E-07,2.82E-07,2.74E-07,3.05E-07,3.73E-07,4.61E-07,5.72E-07,7.01E-07,8.27E-07,9.65E-07,1.18E-06,1.52E-06,2.00E-06,2.44E-06,2.62E-06,2.63E-06,2.88E-06,3.67E-06,5.02E-06,7.25E-06,1.14E-05,1.89E-05,3.22E-05,5.54E-05,9.03E-05,0.00013148,0.000168315,0.000193552,0.000207259,0.000211819,0.000206969,0.000194185,0.000183246,0.000187185,0.000207996,0.000233107,0.000250539,0.000260285,0.00026678,0.000270458,0.000270783,0.000270585,0.000276748,0.000293217,0.000313788,0.000328914,0.000335775,0.000339257,0.000345611,0.000357571,0.000377237,0.000402847,0.000422842,0.000426952,0.000417871,0.000403934,0.000393274,0.000396385,0.000419847,0.000459313,0.000502954,0.000537931,0.000556559,0.000561999,0.000566298,0.000578777,0.000597766,0.000615199,0.000627895,0.000641963,0.000659887,0.000670858,0.000663293,0.000638782,0.000608799,0.000579569,0.000543519
ch2lean2a_1,1,health,none,9.75E-08,9.07E-08,9.16E-08,1.12E-07,1.42E-07,1.55E-07,1.46E-07,1.31E-07,1.28E-07,1.42E-07,1.65E-07,1.88E-07,2.00E-07,1.97E-07,1.98E-07,2.29E-07,3.17E-07,4.81E-07,6.77E-07,8.20E-07,9.03E-07,1.01E-06,1.21E-06,1.55E-06,2.10E-06,2.87E-06,3.69E-06,4.46E-06,5.69E-06,8.30E-06,1.28E-05,1.92E-05,2.82E-05,4.21E-05,6.54E-05,0.000101095,0.000146152,0.000193944,0.000237733,0.00027419,0.00030726,0.000340334,0.000364838,0.000369146,0.00035602,0.000340479,0.000334309,0.000340402,0.000362638,0.000404126,0.000448208,0.000466277,0.000449365,0.000412541,0.000374946,0.000347847,0.00033516,0.000337534,0.000351389,0.000367746,0.000380306,0.000387997,0.000388393,0.000380878,0.000371668,0.000365308,0.000358984,0.000351489,0.000348793,0.000357042,0.000377685,0.000408011,0.000442221,0.000475068,0.000501835,0.000518402,0.000530336,0.000552716,0.000593772,0.000646686,0.000697708,0.000736942,0.000762058,0.000769643,0.000746597,0.000683569,0.00059007
