patient,obs,health.status,group,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071,f_000072,f_000073,f_000074,f_000075,f_000076,f_000077,f_000078,f_000079,f_000080,f_000081,f_000082,f_000083,f_000084,f_000085,f_000086,f_000087
c57bl6jstz12_2,2,disorder,none,0.000113756,0.000119972,0.000107246,8.52E-05,7.05E-05,8.46E-05,0.000135716,0.000197874,0.000233515,0.00023653,0.000227211,0.000220224,0.000214986,0.000216132,0.000251469,0.000337436,0.000439938,0.00050893,0.000541782,0.000585825,0.000679665,0.000830766,0.001000233,0.001124218,0.001243746,0.001562816,0.002376335,0.004038401,0.006828055,0.01044513,0.013951121,0.016990047,0.020786826,0.027705344,0.041724687,0.071055283,0.124402073,0.198255708,0.27101233,0.312169761,0.30568813,0.263822378,0.210477127,0.162508283,0.129598096,0.120574365,0.162562861,0.316746747,0.587748726,0.81536026,0.825417575,0.640850852,0.413870414,0.250469391,0.165506076,0.131871209,0.126520114,0.14688614,0.192219488,0.234175632,0.237779501,0.202952256,0.156175482,0.118617083,0.095780474,0.08369916,0.076835451,0.073094917,0.072747414,0.073536365,0.0709772,0.063408119,0.053180287,0.043470121,0.035865675,0.030392141,0.026436558,0.023417022,0.02097453,0.018820497,0.016731539,0.014731463,0.013039725,0.011853943,0.01123296,0.011056411,0.011037392
c57bl6jstz12_1,1,disorder,none,0.000130546,0.000142251,0.000152803,0.000172289,0.000204688,0.000237785,0.000249106,0.000228793,0.000192673,0.000167381,0.000174631,0.000224391,0.00030806,0.000417552,0.000559571,0.000726918,0.000891336,0.001034694,0.00115054,0.001221664,0.001230361,0.001218319,0.001324095,0.001676711,0.002253954,0.002912112,0.003535984,0.004168637,0.005055463,0.006412375,0.008204649,0.010608025,0.01498075,0.024210499,0.041581311,0.071063537,0.120013915,0.189494647,0.254416567,0.27777043,0.252032655,0.203706613,0.160701953,0.133191221,0.12105963,0.125068852,0.158879529,0.273136289,0.509390446,0.762375534,0.839022254,0.699779087,0.476120684,0.29464394,0.192099677,0.149439355,0.142866227,0.170563761,0.238284363,0.311888895,0.331507307,0.284751363,0.212564897,0.154019468,0.119461281,0.101949828,0.092524059,0.086442444,0.083178175,0.081885916,0.079210272,0.072707366,0.062961272,0.052154267,0.042311864,0.03456801,0.029066155,0.025187595,0.022189911,0.019745606,0.017838471,0.016380169,0.015107434,0.013821727,0.012577629,0.01153272,0.010749125
c57bl6jstz12foto_2,2,disorder,none,9.11E-05,9.21E-05,8.30E-05,7.04E-05,6.40E-05,6.99E-05,7.92E-05,7.83E-05,6.95E-05,6.69E-05,8.02E-05,0.000110269,0.000158485,0.00023125,0.000336644,0.00048548,0.000667874,0.000822429,0.000892098,0.000927873,0.001101789,0.001561147,0.002253281,0.003030215,0.003902545,0.004967437,0.006144746,0.007193123,0.007918942,0.00837406,0.009030419,0.010875119,0.016354686,0.031228122,0.063921285,0.115253896,0.164405168,0.18142203,0.160154375,0.122083246,0.09003655,0.070639775,0.05884291,0.049769874,0.043039272,0.042315253,0.064763018,0.150592997,0.307460478,0.441763505,0.450120743,0.346511473,0.219113658,0.127002282,0.077191663,0.054818465,0.046646102,0.046275296,0.050621565,0.055864877,0.05837266,0.057321243,0.054386956,0.051637302,0.049644369,0.047480956,0.044260438,0.040062086,0.035481451,0.030916883,0.026646768,0.023008555,0.020152283,0.018063644,0.016644316,0.015516464,0.014239331,0.012760659,0.011338666,0.010281233,0.009829122,0.009905603,0.010089395,0.010044344,0.009752422,0.009328393,0.008872407
c57bl6jstz9_2,2,disorder,none,5.01E-05,6.66E-05,8.39E-05,0.000101187,0.00011904,0.000135642,0.00014684,0.00015035,0.000147749,0.000145127,0.000148116,0.000153181,0.000155635,0.000160612,0.000176824,0.000211262,0.000281544,0.000438255,0.000744242,0.001167175,0.001573247,0.001929945,0.002357806,0.00292402,0.003652689,0.004967226,0.007566929,0.011273908,0.015037135,0.018749642,0.023698473,0.03045282,0.037492487,0.043311866,0.050483387,0.069858856,0.117544184,0.192551539,0.261019643,0.283402926,0.253513593,0.199805435,0.155495987,0.135023085,0.13655928,0.18071917,0.387042929,0.908909354,1.585433235,1.927260484,1.702144082,1.164871832,0.667714257,0.357220385,0.209182046,0.157226248,0.159192598,0.199700441,0.256197108,0.289647473,0.279269629,0.236509827,0.184851915,0.140984495,0.11035428,0.091626658,0.081612156,0.076980658,0.074448222,0.071623957,0.067756751,0.063031466,0.057623779,0.051698938,0.045657524,0.040182289,0.03588495,0.032740362,0.030153663,0.027532196,0.024663099,0.021669241,0.018856049,0.016518003,0.014724345,0.013370305,0.012345955
c57bl6jstz9_1,1,disorder,none,6.25E-05,8.61E-05,0.000112633,0.000130236,0.000137168,0.000136602,0.000135737,0.000152782,0.000195704,0.000237121,0.000246846,0.000228037,0.00020424,0.000199132,0.000238289,0.000350053,0.000528485,0.000712587,0.000882184,0.001101487,0.001391699,0.001746816,0.002291667,0.003158608,0.004290742,0.005633141,0.007231234,0.008991508,0.01074675,0.012866138,0.016238916,0.020773666,0.025717067,0.032436092,0.0462157,0.080311715,0.156800816,0.277657985,0.39243632,0.436475243,0.396904484,0.312953048,0.230834673,0.175415791,0.151797105,0.176691475,0.351975264,0.842662687,1.548304724,1.982463569,1.830759534,1.300629272,0.771340564,0.428428805,0.258899066,0.191821776,0.186582694,0.237581735,0.323350185,0.384651563,0.377376275,0.310934522,0.225406844,0.154558056,0.110212495,0.088071607,0.079625513,0.078215046,0.079037135,0.078548188,0.075569315,0.070693243,0.064409459,0.057493162,0.051305593,0.046580469,0.042966496,0.039608223,0.035979067,0.032171173,0.028461604,0.024865747,0.021246789,0.017696788,0.014620134,0.012377062,0.010922865
c57bl6jstz9foto_2,2,disorder,none,0.000124328,0.000117047,0.000121191,0.000158969,0.000221559,0.000271104,0.000289199,0.000287736,0.000285199,0.000292563,0.000301434,0.00029388,0.000276644,0.000289397,0.000373429,0.000537829,0.000791847,0.001194424,0.001864557,0.002936442,0.004311887,0.005614012,0.00668775,0.007805919,0.009407521,0.01177489,0.014387036,0.016353226,0.017920417,0.020783528,0.027125805,0.039874378,0.067018596,0.119416967,0.191993486,0.256984143,0.289486319,0.286264465,0.258487757,0.22144968,0.19046892,0.177398616,0.184341255,0.202138007,0.227549577,0.331850504,0.732856658,1.527425194,2.267073093,2.360247038,1.815259873,1.100041348,0.566189807,0.27520244,0.148698343,0.108591647,0.122267469,0.176936344,0.232458181,0.240406397,0.198722697,0.143745298,0.105310656,0.089025849,0.085411246,0.083880037,0.080116043,0.074860786,0.069920053,0.066430856,0.064670948,0.063571068,0.061519916,0.057873689,0.052496536,0.045498852,0.037849992,0.030999354,0.025997247,0.023115444,0.022053456,0.02197912,0.021591502,0.020061606,0.017657818,0.015158503,0.013150314
c57bl6jstz9foto_1,1,disorder,none,0.0001023,0.000165667,0.000258786,0.000334251,0.000361567,0.000373303,0.000425127,0.000517674,0.000578429,0.000542152,0.000440017,0.00037781,0.000416716,0.000513717,0.000594932,0.000633962,0.000678076,0.000818308,0.001076029,0.001368119,0.001654531,0.0020075,0.002463101,0.002940251,0.003446769,0.004278676,0.00563435,0.007309039,0.009848795,0.016237148,0.031513314,0.05647465,0.082941006,0.104219686,0.126553028,0.160745068,0.203183641,0.234569959,0.239004775,0.220002215,0.196413022,0.181914372,0.175516446,0.172910933,0.187388209,0.310891574,0.756187737,1.559971664,2.237397158,2.260042164,1.702499812,1.020683397,0.524681771,0.256904961,0.141126276,0.107372889,0.126989726,0.183609802,0.234592869,0.237310537,0.195618966,0.14468421,0.110572718,0.097157704,0.094535643,0.092463628,0.087447465,0.080147641,0.071889811,0.064688824,0.060520962,0.058891075,0.057304144,0.054070561,0.048976071,0.042685878,0.036374808,0.031136114,0.027371023,0.024732693,0.022794256,0.021381372,0.020143014,0.018622439,0.016845319,0.015212609,0.01392765
c57bl6jstz8_2,2,disorder,none,0.000217717,0.000223994,0.000259603,0.000364562,0.000579159,0.000903688,0.001242212,0.001578934,0.002224165,0.003301227,0.004142209,0.004035635,0.003178164,0.002314514,0.001845411,0.001632544,0.001508889,0.001590819,0.001959182,0.002386213,0.002613571,0.002642344,0.002694754,0.002992878,0.003539809,0.004207298,0.004858635,0.005432027,0.006350776,0.008265141,0.011139595,0.014548467,0.018268248,0.022005969,0.025971464,0.031728182,0.042311049,0.063167323,0.102821334,0.170200218,0.261561385,0.345000945,0.379411651,0.355712607,0.30381553,0.268638475,0.321125676,0.585004235,1.083814251,1.532731231,1.587183182,1.255055792,0.813877878,0.480959273,0.30407395,0.235931566,0.213303088,0.19708145,0.177515107,0.156304644,0.134618662,0.115197352,0.102189833,0.095922826,0.093055243,0.090775167,0.08832584,0.086208485,0.084193788,0.080343709,0.073522777,0.065049908,0.056545808,0.048412517,0.040731665,0.033826046,0.027862329,0.022794922,0.01862009,0.015337637,0.012888094,0.011221236,0.010250574,0.009856554,0.009918145,0.010115103,0.010009582
c57bl6jstz8_1,1,disorder,none,0.000428574,0.000434916,0.000448986,0.000491228,0.000589176,0.000810004,0.001236982,0.001789704,0.002206173,0.00232009,0.002195445,0.001977663,0.001799292,0.001807982,0.002015962,0.002209707,0.002286548,0.002414669,0.002719142,0.003132967,0.003570749,0.004078331,0.004890214,0.00644233,0.00878741,0.010829448,0.011485393,0.011438912,0.012079709,0.013302559,0.014209057,0.015210892,0.017797564,0.022532492,0.028000834,0.032513707,0.037113132,0.046455686,0.070607888,0.12770221,0.227147132,0.338658262,0.406458323,0.403515658,0.347892594,0.281709793,0.272126292,0.437179607,0.84456533,1.295658782,1.453492227,1.235607808,0.847514181,0.510000502,0.30852309,0.22452828,0.204464284,0.201423251,0.192360052,0.175334689,0.155417799,0.135555955,0.117542683,0.104293359,0.097211121,0.093864551,0.090939395,0.087722715,0.085010928,0.082451455,0.078491513,0.072133891,0.063756473,0.054528904,0.04563042,0.037880211,0.031509751,0.026234772,0.021747056,0.017983448,0.014962437,0.012634092,0.010915483,0.009804872,0.009398308,0.009584573,0.009868868
c57bl6jstz8foto_2,2,disorder,none,7.62E-05,9.94E-05,0.000114441,0.000115074,0.000108859,0.000105407,0.000124324,0.000196708,0.000319044,0.00043176,0.000481767,0.000482225,0.000495738,0.000560144,0.000640396,0.00070984,0.000831929,0.001050754,0.001249094,0.001303037,0.001322764,0.001541665,0.002093842,0.0029997,0.004193887,0.005564291,0.00719789,0.009348866,0.011889809,0.014724015,0.019246663,0.02863193,0.047056254,0.078487496,0.121168243,0.164735516,0.197164409,0.209029634,0.198156233,0.174663662,0.150595682,0.12968226,0.113011986,0.102619201,0.097195989,0.094419323,0.110221548,0.220330127,0.526275054,0.940836177,1.161092136,1.032632635,0.707889421,0.405153185,0.215127845,0.121879837,0.083503456,0.071175042,0.071592184,0.076778687,0.078709402,0.074014988,0.065841808,0.058332275,0.052749222,0.048280035,0.044138414,0.040498851,0.037760041,0.035643808,0.033554223,0.031254707,0.028728671,0.025860737,0.022723773,0.019718548,0.017245643,0.015510544,0.014440814,0.01381982,0.013560114,0.013583232,0.013603245,0.013485904,0.013611862,0.014128743,0.014333333
c57bl6jstz8foto_1,1,disorder,none,3.42E-05,4.69E-05,5.47E-05,5.23E-05,4.70E-05,5.08E-05,6.88E-05,9.40E-05,0.000118576,0.000146984,0.000190835,0.000261883,0.000368702,0.000492979,0.000603634,0.000727439,0.000904632,0.001089023,0.001202728,0.00123644,0.001247927,0.001279811,0.00132912,0.001441691,0.001690901,0.002183807,0.003337366,0.005588236,0.008503968,0.011241865,0.014698916,0.022040426,0.03628337,0.060722644,0.100334883,0.156439512,0.218915133,0.264490675,0.272616288,0.245926925,0.204500986,0.164815555,0.132285133,0.107689694,0.093270371,0.091460975,0.114967293,0.234308317,0.549973965,0.969605302,1.185026661,1.046913004,0.716867204,0.417520714,0.236524991,0.150510797,0.112876483,0.095420009,0.087330407,0.083027806,0.077728554,0.070555932,0.063660237,0.058057756,0.053654958,0.050746426,0.049215839,0.048265256,0.047407852,0.046252658,0.043977629,0.04011019,0.035192028,0.030210292,0.025826598,0.02220807,0.019313684,0.017171456,0.01576554,0.014840907,0.014109032,0.013473954,0.012919082,0.012527177,0.012582093,0.013026774,0.013115814
c57bl6jstz7_2,2,disorder,none,0.000121185,0.000138438,0.000157095,0.000188245,0.000228529,0.000261492,0.000274522,0.000265833,0.00024049,0.000212202,0.000205958,0.000245294,0.000336171,0.000457595,0.000574374,0.000662495,0.000735098,0.00089866,0.001309968,0.001903368,0.00233576,0.002461597,0.002648107,0.00340654,0.004778342,0.006284503,0.007586298,0.008880542,0.010657346,0.013426688,0.017427289,0.022435184,0.027905529,0.033237475,0.038620485,0.046888162,0.066618381,0.114622606,0.207556713,0.341420911,0.484826581,0.594852021,0.637041908,0.609504368,0.544097766,0.487941644,0.567095775,1.10191295,2.295200414,3.563844173,3.929579288,3.21158968,2.075382841,1.152816441,0.623098149,0.38677142,0.302756364,0.281345102,0.283253769,0.288173084,0.279921864,0.25564016,0.2264903,0.203662965,0.189218515,0.179017308,0.169505476,0.159443665,0.148585051,0.137328337,0.126064674,0.114523524,0.102264435,0.089526202,0.07721139,0.066137296,0.056727141,0.048814164,0.041774862,0.035475996,0.030359808,0.026543881,0.023655944,0.021387189,0.019665766,0.01839349,0.017342067
c57bl6jstz7_1,1,disorder,none,0.000142329,0.0001347,0.00013874,0.000153121,0.000175301,0.00020987,0.000248866,0.000267189,0.000253024,0.000221976,0.000195931,0.000191734,0.000224665,0.000304964,0.000418552,0.000540572,0.000693121,0.000934479,0.001283686,0.001673014,0.002013196,0.002346829,0.002877101,0.003753277,0.005015506,0.006878167,0.009493157,0.012188786,0.013959325,0.015180488,0.017469742,0.021974632,0.028895696,0.037070366,0.043669417,0.047196528,0.05297373,0.076235691,0.136719994,0.240753279,0.365537173,0.472688031,0.532176919,0.529959202,0.478877491,0.428965325,0.510895907,1.037555671,2.232282682,3.539271279,3.958371122,3.270832464,2.132454772,1.190263184,0.644842086,0.406639181,0.32863278,0.311555816,0.313967697,0.318274483,0.309082334,0.282610126,0.250211313,0.223562559,0.205493851,0.195080843,0.191386011,0.190746159,0.188321031,0.181564152,0.169318016,0.151892991,0.132005082,0.112436913,0.094641031,0.079921939,0.068990795,0.060768344,0.053373834,0.045902533,0.038749652,0.032732903,0.028263161,0.025223622,0.023261172,0.021813449,0.020211429
c57bl6jstz7foto_2,2,disorder,none,8.95E-05,0.000136501,0.000191816,0.00025109,0.000334506,0.000443897,0.000544902,0.000622882,0.00070115,0.000782583,0.000862134,0.000968857,0.001133368,0.001374379,0.001665497,0.001871547,0.001848697,0.001622954,0.001365042,0.001204385,0.001171678,0.001299487,0.001639489,0.002166599,0.002822211,0.003747804,0.005352015,0.008147475,0.012636307,0.018707809,0.025214729,0.031613666,0.039625723,0.051847542,0.06892579,0.089912769,0.115711642,0.14995952,0.194042714,0.240870427,0.275389551,0.282936959,0.262535701,0.232141574,0.230213201,0.402839218,1.148323864,2.693082001,4.248854064,4.619491803,3.683965785,2.305538739,1.220490123,0.602797833,0.319519646,0.224252469,0.258002115,0.393072534,0.531729252,0.553031594,0.446288112,0.297314062,0.179374345,0.110536681,0.077928524,0.065056748,0.061311248,0.061206939,0.06177897,0.061792513,0.061292547,0.059758096,0.055957762,0.05008667,0.043713707,0.037815899,0.032482713,0.027809964,0.024112254,0.021753193,0.021037612,0.021719841,0.022588823,0.022329586,0.020829397,0.018856275,0.016928854
c57bl6jstz7foto_1,1,disorder,none,0.000521329,0.000523606,0.000485898,0.000442726,0.000406718,0.000365929,0.000313354,0.000269992,0.000275114,0.000351123,0.000478963,0.000630739,0.000814586,0.001035677,0.001260677,0.001487073,0.001712297,0.001818297,0.001720826,0.001620836,0.001960313,0.003320091,0.00653037,0.01178236,0.017019355,0.01968004,0.020687028,0.023859676,0.030767568,0.039416197,0.048173622,0.056656059,0.064906699,0.073977853,0.08519279,0.103698034,0.141397605,0.203325512,0.27039949,0.310160739,0.308887658,0.279251316,0.2410801,0.211881725,0.223682217,0.416323207,1.153533861,2.63549699,4.143745968,4.55193596,3.699069672,2.38098121,1.315182931,0.688305364,0.382697197,0.261276633,0.269118223,0.378377423,0.494989156,0.507651271,0.408752904,0.276842839,0.176433229,0.12098572,0.095804179,0.083849503,0.075762987,0.069347525,0.065513725,0.064608658,0.065175774,0.064368014,0.059939848,0.052753246,0.045583222,0.039783271,0.034852937,0.030302726,0.026475159,0.023935949,0.022853864,0.022819472,0.02289672,0.022189208,0.020655808,0.018792869,0.016800459
c57bl6jstz6_2,2,disorder,none,0.000137655,0.000167007,0.000178714,0.000175399,0.000167667,0.000165699,0.000174419,0.000191435,0.000200641,0.000187206,0.000166182,0.00018037,0.000265125,0.000419858,0.000604777,0.000752293,0.000816518,0.000816413,0.000868913,0.001254282,0.002241184,0.003707992,0.005210367,0.00637228,0.007091009,0.007634477,0.008288931,0.008882768,0.009218152,0.009624724,0.01089486,0.014124759,0.020376969,0.029784927,0.040612439,0.050823875,0.062489888,0.084033308,0.126653033,0.194211338,0.270560968,0.324664234,0.334672646,0.302369644,0.248529368,0.204248881,0.238700999,0.566045676,1.488227301,2.830355787,3.72652165,3.550800241,2.593805601,1.545813594,0.814573669,0.429298795,0.261257794,0.195761876,0.175058322,0.1709328,0.162418906,0.142457168,0.119636075,0.102566135,0.091614355,0.083715862,0.07641896,0.068907794,0.061842361,0.055947977,0.051200606,0.046861402,0.042135374,0.036950499,0.031951441,0.027846305,0.024789807,0.022370565,0.020143397,0.018014843,0.016109849,0.014511025,0.013213752,0.012257997,0.011751414,0.011545578,0.011197024
c57bl6jstz6_1,1,disorder,none,5.67E-05,4.97E-05,5.92E-05,7.95E-05,9.49E-05,0.000105301,0.000118934,0.00013084,0.000133147,0.000138922,0.000179129,0.000259626,0.000331538,0.000344181,0.000314461,0.000329162,0.000510246,0.000892841,0.001318223,0.001642723,0.001923215,0.002180063,0.002311485,0.002382067,0.002678407,0.003501521,0.005177685,0.008214542,0.012752268,0.017965438,0.022844071,0.027139961,0.030933155,0.034306298,0.038556927,0.046187019,0.058949368,0.077999679,0.105581009,0.144706633,0.195524162,0.246371484,0.272425545,0.257791467,0.214849618,0.176363088,0.211613976,0.519178841,1.357281858,2.538424875,3.291541443,3.104551656,2.26337345,1.362721682,0.735727049,0.401313808,0.256258187,0.208167888,0.202974499,0.206453698,0.196493979,0.170725176,0.141630932,0.119239157,0.103993195,0.09331229,0.086073368,0.08069961,0.075162681,0.069106355,0.063120095,0.057033866,0.050303626,0.04312117,0.036405734,0.030888884,0.026556747,0.023060771,0.02028545,0.018214685,0.016586138,0.015045177,0.013476333,0.012027168,0.010901324,0.010129916,0.009589307
c57bl6jstz6foto_2,2,disorder,none,0.000165945,0.000135967,9.76E-05,7.07E-05,6.89E-05,8.59E-05,0.000103012,0.000108904,0.000104644,9.82E-05,0.000103136,0.000133632,0.000204668,0.000319546,0.000442593,0.000540671,0.000640923,0.000782816,0.000968682,0.001242568,0.001798341,0.002986062,0.005253988,0.008721932,0.012533462,0.015670626,0.018605618,0.022764698,0.029416951,0.040837772,0.06110161,0.093964386,0.139138608,0.190733783,0.243597607,0.297887995,0.346669154,0.368912642,0.35319706,0.315007258,0.273488318,0.234068286,0.201685338,0.183624069,0.17830808,0.192032915,0.347268056,1.069565412,2.724545529,4.591005359,5.250149425,4.345504421,2.781612393,1.470482941,0.690611166,0.319119528,0.174732038,0.151954928,0.203015965,0.269442108,0.283263965,0.231631732,0.15676911,0.098051624,0.064448571,0.047454548,0.03832569,0.03317641,0.030896438,0.030530911,0.031153702,0.032588254,0.033882959,0.032995603,0.029407425,0.024620284,0.020187298,0.016763143,0.014530939,0.013646869,0.013862287,0.014152279,0.013586976,0.012298198,0.011121026,0.010535662,0.010257283
c57bl6jstz6foto_1,1,disorder,none,0.000221597,0.000261858,0.000289553,0.000308371,0.000324523,0.000338916,0.000351377,0.000358185,0.000360486,0.000371952,0.000418838,0.000544103,0.000771465,0.00101607,0.001130133,0.001114291,0.001142442,0.001342422,0.001644582,0.001859438,0.001917386,0.002096726,0.002921092,0.004575103,0.006714017,0.009150776,0.011941641,0.015250437,0.020814186,0.031539452,0.047509611,0.066342383,0.088907418,0.117359044,0.147450625,0.172852101,0.19469395,0.214024593,0.222228346,0.212425882,0.19168001,0.173327634,0.163469172,0.158945751,0.154167543,0.162291449,0.321019669,1.081872357,2.817430081,4.755021532,5.417590997,4.457526213,2.830264497,1.479461688,0.683600381,0.307463468,0.16034696,0.135320747,0.1872326,0.257602932,0.275573003,0.22627338,0.152049108,0.093365126,0.060350637,0.045293671,0.03911613,0.036458469,0.035031896,0.0341835,0.034169259,0.035554665,0.037294967,0.036748003,0.032947656,0.027533124,0.022487511,0.018762858,0.016463795,0.015279664,0.014622983,0.013800485,0.012504174,0.011086596,0.01022625,0.010185822,0.010390899
c57bl6jstz5_2,2,disorder,none,4.16E-05,4.23E-05,4.75E-05,6.62E-05,0.000119155,0.00021875,0.000327651,0.000387893,0.000396808,0.000410909,0.000489053,0.000607917,0.000659661,0.000593353,0.000484644,0.000456109,0.000570263,0.000771836,0.000965463,0.001178196,0.001617264,0.002544521,0.003983857,0.005488703,0.006514958,0.00730911,0.00901075,0.012350237,0.016765915,0.021265299,0.025319099,0.028503061,0.030173069,0.030122623,0.029048626,0.028050527,0.029108152,0.038280419,0.069639565,0.135821234,0.219046136,0.270752896,0.263845837,0.219012057,0.171477732,0.147237638,0.199562462,0.437662836,0.8630318,1.206814371,1.203406144,0.908778619,0.5627655,0.320002401,0.196316188,0.146031864,0.127334514,0.122643721,0.124983831,0.124465948,0.116253839,0.106183686,0.099940611,0.096258335,0.092148858,0.087201675,0.081976417,0.07629607,0.06987305,0.062865236,0.055671178,0.048647574,0.042008938,0.036006831,0.030961025,0.027061725,0.024191908,0.021958277,0.019945218,0.017912945,0.015874428,0.014035117,0.012551261,0.011479087,0.010925295,0.01085182,0.010859849
c57bl6jstz5_1,1,disorder,none,2.34E-05,2.12E-05,1.93E-05,1.62E-05,1.37E-05,1.63E-05,3.41E-05,8.34E-05,0.000163172,0.000245729,0.000334081,0.000481476,0.000680596,0.000841119,0.000955742,0.001127682,0.001406554,0.001739037,0.002076958,0.002474586,0.003050116,0.00383563,0.004724366,0.005591538,0.006707506,0.009084582,0.013852992,0.021878466,0.03439445,0.050994396,0.065942763,0.072065495,0.068591091,0.060970308,0.055139228,0.053288851,0.054869903,0.061976149,0.085441479,0.140837489,0.222122587,0.288561745,0.304017454,0.273470623,0.228199497,0.211672484,0.32408145,0.709971403,1.289081569,1.651199205,1.523735898,1.07470539,0.623532961,0.330327438,0.18927618,0.139722894,0.131836624,0.140098358,0.150357091,0.149544944,0.134486972,0.11493422,0.100119751,0.091770501,0.088251713,0.087079108,0.085312565,0.081071068,0.074296082,0.066104397,0.057685909,0.049794733,0.04294381,0.037304279,0.032501339,0.028055879,0.023941823,0.020439546,0.017617376,0.015295963,0.013374708,0.011892171,0.010843197,0.010154212,0.009800291,0.009732643,0.009755217
c57bl6jstz5foto_2,2,disorder,none,0.00013592,0.000149759,0.000163789,0.000179722,0.000200609,0.000221504,0.000226952,0.000208546,0.000178809,0.000161281,0.000171263,0.000217403,0.000307639,0.000433444,0.000572805,0.000732039,0.000959325,0.001310981,0.001821948,0.002467041,0.003182931,0.003836262,0.004162409,0.004133908,0.004222998,0.004867017,0.005965843,0.007373994,0.009484278,0.01265243,0.016618268,0.021369723,0.028706871,0.044466595,0.076700418,0.12396854,0.169646579,0.194649396,0.191275455,0.1650244,0.128448184,0.094197255,0.07222384,0.081737811,0.252700025,1.084200497,3.155727548,5.757897209,6.97145543,6.010762821,3.945666039,2.102134648,0.975221564,0.433654323,0.214862926,0.149448501,0.16155348,0.199087055,0.210778982,0.180557406,0.132638734,0.095282331,0.075955825,0.065785049,0.056659334,0.048563237,0.044451518,0.044432621,0.046522859,0.05049661,0.055961103,0.059316683,0.057607842,0.051425623,0.042958931,0.034274742,0.026839452,0.02139946,0.018130001,0.016727709,0.016311017,0.015764551,0.014559464,0.013056652,0.011975599,0.011583378,0.011459012
c57bl6jstz5foto_1,1,disorder,none,7.06E-05,9.28E-05,0.000116722,0.000128299,0.000128867,0.000129479,0.000131148,0.000130409,0.000132471,0.000143196,0.000155614,0.000160514,0.000168856,0.000203998,0.00029041,0.000455658,0.000701474,0.001001087,0.001361042,0.001934823,0.002978035,0.004400185,0.00560257,0.006081383,0.005828893,0.005215982,0.004904996,0.00542901,0.006576596,0.00783986,0.009442606,0.012762272,0.021238153,0.040755222,0.075677099,0.122189074,0.165942561,0.189194047,0.183028853,0.152738003,0.112895085,0.078519917,0.059489201,0.070111143,0.224097204,1.012742473,3.111066872,5.938241246,7.451902885,6.602172908,4.415186344,2.373744135,1.100582355,0.485659253,0.234932211,0.151658798,0.152847805,0.187922852,0.202281568,0.173477606,0.12423792,0.084994469,0.064910765,0.055959235,0.049894622,0.045547962,0.044566918,0.046183981,0.048055618,0.050355236,0.054047499,0.056806013,0.05574306,0.050632777,0.042860979,0.034328395,0.026823581,0.02139218,0.018245616,0.0168519,0.016131383,0.015172902,0.013875349,0.012735818,0.012257654,0.012394175,0.012547835
