patient,obs,health.status,group,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071,f_000072,f_000073,f_000074,f_000075,f_000076,f_000077,f_000078,f_000079,f_000080,f_000081,f_000082,f_000083,f_000084,f_000085,f_000086,f_000087
ch1ctli2b_1,1,week4,none,4.13E-06,4.08E-06,4.22E-06,4.85E-06,6.09E-06,7.51E-06,8.06E-06,7.28E-06,6.20E-06,6.29E-06,7.74E-06,9.33E-06,9.86E-06,9.35E-06,8.75E-06,9.12E-06,1.16E-05,1.84E-05,3.26E-05,5.24E-05,7.02E-05,7.98E-05,8.25E-05,8.62E-05,9.86E-05,0.000123595,0.000158363,0.000192049,0.000217101,0.00023972,0.000273009,0.000326567,0.000404656,0.000506789,0.000622331,0.000760877,0.001006256,0.001450819,0.002008775,0.002410023,0.002494999,0.002384493,0.002274191,0.002217144,0.002154339,0.002043397,0.001931456,0.001908721,0.001985369,0.002061996,0.002046391,0.001947793,0.001832453,0.001733536,0.001656838,0.001632214,0.001677026,0.001747712,0.001771534,0.001703414,0.001563009,0.001428852,0.001371213,0.001394692,0.001461,0.001534689,0.001595174,0.001626934,0.001611099,0.001532616,0.001396693,0.001232728,0.00107323,0.000934594,0.000816908,0.000708006,0.000594536,0.000478244,0.000373526,0.000290624,0.00022944,0.000185429,0.000154683,0.000133266,0.000115911,9.86E-05,8.05E-05
ch1ctli2a_1,1,week4,none,1.36E-06,1.74E-06,1.93E-06,1.97E-06,2.19E-06,2.90E-06,4.13E-06,5.60E-06,6.64E-06,6.67E-06,6.07E-06,5.90E-06,6.75E-06,8.60E-06,1.12E-05,1.46E-05,2.03E-05,3.07E-05,4.34E-05,5.16E-05,5.32E-05,5.43E-05,6.03E-05,6.96E-05,7.58E-05,7.65E-05,7.81E-05,8.85E-05,0.00011054,0.000145695,0.000197305,0.000279753,0.0004202,0.000621299,0.000841836,0.001045023,0.001244728,0.001495416,0.001833867,0.002252467,0.002708016,0.003092879,0.003269291,0.003195914,0.002963122,0.00271244,0.002527163,0.002397155,0.002282824,0.002143714,0.001957285,0.001769096,0.00166239,0.001669613,0.001749218,0.00184672,0.001925695,0.001951511,0.001910289,0.001818152,0.001697143,0.001562995,0.001430105,0.001324384,0.001284853,0.00132713,0.001411218,0.001476122,0.001492787,0.001467367,0.001409523,0.001315065,0.00117829,0.001010478,0.000840096,0.000690816,0.000565091,0.000456273,0.000363442,0.000288001,0.000229116,0.000184945,0.000152941,0.000129452,0.000110333,9.28E-05,7.62E-05
ch1ctli1c_1,1,week4,none,2.65E-05,2.94E-05,3.31E-05,3.59E-05,3.75E-05,4.35E-05,6.59E-05,0.000106742,0.000145659,0.000165373,0.000179155,0.000207105,0.000239895,0.00025338,0.000247414,0.000240174,0.00023632,0.000228209,0.000215227,0.000205759,0.000204703,0.000204567,0.000198864,0.000195175,0.000205474,0.000241863,0.000310556,0.000393606,0.000471088,0.000554549,0.0006442,0.000700719,0.000721989,0.000791069,0.001022591,0.001418509,0.001770393,0.001868391,0.001756247,0.001622325,0.001547852,0.001461565,0.00128772,0.001057056,0.000866967,0.000783579,0.000779654,0.000780761,0.000818883,0.001066819,0.001535927,0.001882593,0.001817539,0.001455885,0.001090699,0.00087936,0.000816896,0.000849252,0.000932662,0.001043783,0.001155597,0.001203504,0.001151711,0.001062587,0.001037303,0.001123811,0.001282576,0.001416719,0.001447303,0.001362219,0.001197492,0.000998591,0.000800533,0.000624579,0.000483539,0.000381755,0.000309354,0.000250012,0.00019623,0.000150065,0.00011443,8.95E-05,7.36E-05,6.41E-05,5.77E-05,5.19E-05,4.56E-05
ch1ctli1b_1,1,week4,none,9.90E-06,1.41E-05,2.81E-05,4.70E-05,5.80E-05,5.46E-05,4.28E-05,3.19E-05,2.71E-05,2.99E-05,3.75E-05,4.40E-05,4.49E-05,3.98E-05,3.43E-05,3.76E-05,5.31E-05,7.41E-05,9.25E-05,0.000107557,0.000123487,0.0001438,0.000169601,0.000197139,0.000218622,0.000232923,0.000250623,0.000283613,0.000339241,0.000419229,0.000501135,0.000548393,0.000564548,0.000592696,0.000671339,0.000832101,0.001092893,0.001423977,0.001747149,0.001969125,0.002030069,0.001929879,0.00170792,0.001425281,0.001154649,0.000944616,0.000796104,0.00069831,0.000692394,0.000838369,0.001060613,0.001166449,0.001084592,0.000924771,0.000812393,0.000771398,0.000752228,0.000723316,0.000706461,0.000731352,0.000787517,0.000835935,0.000855466,0.000861694,0.000890454,0.000960872,0.00105527,0.001150882,0.001239613,0.001299093,0.001285289,0.001169914,0.000972333,0.00074926,0.000556148,0.000416929,0.000322776,0.000254475,0.000200891,0.00015854,0.000125669,0.00010095,8.32E-05,7.05E-05,6.11E-05,5.33E-05,4.60E-05
ch1ctli1a_1,1,week4,none,7.46E-05,0.000143907,0.000217693,0.00028101,0.000338853,0.000383068,0.000394404,0.000388465,0.000417328,0.000502733,0.000627828,0.000779236,0.000947005,0.001156304,0.001418112,0.001621059,0.00166252,0.001602755,0.001559517,0.001582685,0.001676714,0.001818217,0.001953985,0.002050397,0.002129214,0.002190044,0.002179999,0.002135299,0.002198661,0.002401761,0.002609507,0.002733755,0.002794166,0.002796998,0.002745537,0.002672354,0.002581612,0.002485917,0.002460466,0.002539619,0.002648567,0.002706925,0.002719801,0.002725901,0.002691934,0.002522852,0.002199695,0.001838572,0.001570812,0.001428458,0.001349693,0.001252866,0.001120384,0.000998391,0.000920198,0.000874886,0.000847582,0.000840868,0.000849381,0.000854053,0.00083681,0.000787676,0.00071649,0.000652963,0.000625364,0.000650741,0.00074286,0.000894331,0.001044853,0.001114603,0.001075335,0.000957349,0.000804066,0.000648672,0.000513906,0.000407755,0.000324358,0.000255977,0.000199883,0.000156052,0.000123684,0.000100435,8.37E-05,7.17E-05,6.30E-05,5.57E-05,4.86E-05
ch2ctli1c_1,1,week4,none,1.71E-05,1.71E-05,1.89E-05,2.22E-05,2.62E-05,3.38E-05,5.22E-05,8.08E-05,0.000106802,0.000123785,0.000143881,0.000176777,0.000208735,0.000218856,0.000208112,0.000192548,0.000179947,0.000171542,0.000169292,0.000171851,0.000173367,0.000166449,0.000149603,0.000131742,0.000125201,0.000141905,0.000186673,0.000244574,0.000299026,0.000356611,0.000420082,0.000469961,0.000507909,0.00058388,0.000771143,0.001070878,0.001333997,0.001408923,0.001324729,0.00121254,0.001136214,0.001062114,0.000943202,0.000789587,0.000656572,0.000586321,0.000565781,0.00055596,0.00058918,0.00078761,0.001150351,0.001420215,0.001384403,0.001126401,0.000858479,0.000697218,0.000645626,0.000667624,0.000729485,0.000813609,0.000900329,0.000940838,0.000906689,0.000841998,0.000823064,0.000890842,0.001018092,0.001126088,0.0011487,0.001077982,0.000945477,0.000786228,0.000625925,0.000480969,0.000360548,0.000267957,0.000200872,0.000153572,0.000119982,9.53E-05,7.65E-05,6.24E-05,5.28E-05,4.67E-05,4.23E-05,3.80E-05,3.32E-05
ch2ctli1b_1,1,week4,none,1.31E-05,1.98E-05,3.79E-05,6.03E-05,7.04E-05,6.24E-05,4.65E-05,3.49E-05,3.14E-05,3.45E-05,4.02E-05,4.43E-05,4.39E-05,3.91E-05,3.35E-05,3.26E-05,3.92E-05,5.24E-05,6.85E-05,8.30E-05,9.40E-05,0.000105443,0.000122324,0.000142428,0.000157312,0.000166313,0.000181219,0.000210699,0.000253868,0.000308589,0.000363273,0.000397616,0.000415804,0.000449133,0.000525489,0.000661131,0.000853388,0.001073363,0.00128283,0.001438068,0.001493231,0.001428772,0.001264113,0.001047723,0.000838169,0.000673951,0.00055876,0.000488003,0.000494375,0.000620649,0.000802818,0.000890469,0.000831597,0.000714793,0.000637696,0.000614715,0.000602682,0.000575544,0.000551371,0.000556793,0.000590272,0.000626338,0.000645895,0.000656275,0.000683197,0.000739568,0.000813257,0.000893017,0.000975778,0.001039075,0.00103846,0.000945122,0.000776948,0.000586614,0.000421965,0.000301581,0.000220618,0.000167131,0.000131066,0.000105466,8.59E-05,7.03E-05,5.82E-05,4.91E-05,4.18E-05,3.56E-05,3.00E-05
ch2ctli1a_1,1,week4,none,7.42E-05,0.000134429,0.000193363,0.000233239,0.000258947,0.000274903,0.000277862,0.000281713,0.000320917,0.000403888,0.000508471,0.000622125,0.000742675,0.000892391,0.001081879,0.001233434,0.001278663,0.001274136,0.00130456,0.001376268,0.00146463,0.001552523,0.001614017,0.001632009,0.001630422,0.001628003,0.001601875,0.001570498,0.001619713,0.001773726,0.00195485,0.002108769,0.002220595,0.002250709,0.002194806,0.002102111,0.001994606,0.001890488,0.001861198,0.001942718,0.002056128,0.002108888,0.002105872,0.002093958,0.002051888,0.00190639,0.001646491,0.001361909,0.00115153,0.001037294,0.000968781,0.000886894,0.000787096,0.000708486,0.000671485,0.00065861,0.000650226,0.000646149,0.00064844,0.000650764,0.000642004,0.000610467,0.000557654,0.000504107,0.000474962,0.000489383,0.000561436,0.000683575,0.00080487,0.000860419,0.000827087,0.000729645,0.000605004,0.000480603,0.000372915,0.000287048,0.000220004,0.000168142,0.000129597,0.00010231,8.31E-05,6.87E-05,5.70E-05,4.77E-05,4.07E-05,3.55E-05,3.09E-05
ch1stziv7c_1,1,week12,none,1.83E-06,1.51E-06,1.45E-06,1.57E-06,1.90E-06,2.67E-06,4.03E-06,5.62E-06,6.56E-06,6.24E-06,5.11E-06,4.20E-06,4.11E-06,4.95E-06,6.87E-06,9.68E-06,1.21E-05,1.31E-05,1.26E-05,1.21E-05,1.30E-05,1.63E-05,2.00E-05,2.15E-05,2.03E-05,1.84E-05,1.95E-05,2.71E-05,4.12E-05,5.93E-05,8.65E-05,0.000140065,0.000244562,0.000409111,0.000580224,0.000662354,0.000621604,0.000514328,0.000416382,0.000365778,0.000355033,0.000358583,0.000369653,0.000398889,0.000437559,0.000451494,0.00042588,0.0003844,0.000355724,0.000348046,0.000351849,0.00035351,0.000348351,0.00034366,0.00034828,0.000357286,0.000356635,0.000342921,0.000325109,0.000309938,0.000298497,0.000293075,0.000293228,0.000290325,0.000277449,0.000259293,0.000250645,0.000267576,0.00031476,0.000377425,0.000426087,0.000433553,0.000392977,0.000321465,0.000246101,0.000185127,0.000140967,0.000108642,8.49E-05,6.88E-05,5.91E-05,5.35E-05,4.98E-05,4.70E-05,4.47E-05,4.27E-05,4.01E-05
ch1stziv7b_1,1,week12,none,1.69E-06,2.28E-06,2.78E-06,3.93E-06,6.17E-06,8.26E-06,8.50E-06,7.00E-06,5.34E-06,4.61E-06,4.65E-06,4.74E-06,4.58E-06,4.49E-06,4.73E-06,5.20E-06,5.73E-06,6.19E-06,6.24E-06,5.79E-06,5.80E-06,8.15E-06,1.37E-05,2.04E-05,2.58E-05,2.94E-05,3.26E-05,3.78E-05,4.62E-05,5.67E-05,6.91E-05,9.07E-05,0.000144309,0.000252908,0.00039189,0.000489567,0.000507856,0.000473549,0.000428187,0.000393938,0.000373162,0.000363563,0.000374939,0.000409819,0.00043552,0.000416939,0.000363109,0.000314809,0.00029908,0.000306839,0.000314591,0.000315479,0.000316858,0.000320064,0.000319581,0.000314899,0.000310573,0.000308767,0.000308762,0.00030858,0.000304283,0.000293349,0.000278139,0.000262971,0.000251346,0.000249093,0.000267007,0.000315872,0.000392299,0.00047012,0.000514877,0.000507829,0.000453924,0.000373833,0.000290748,0.00021873,0.000161186,0.000117711,8.80E-05,7.10E-05,6.29E-05,5.86E-05,5.44E-05,4.96E-05,4.53E-05,4.20E-05,3.89E-05
ch1stziv7a_1,1,week12,none,2.43E-06,2.57E-06,2.46E-06,2.01E-06,1.43E-06,1.05E-06,9.74E-07,1.09E-06,1.19E-06,1.13E-06,1.10E-06,1.61E-06,2.94E-06,4.74E-06,6.43E-06,7.86E-06,8.92E-06,9.41E-06,9.96E-06,1.15E-05,1.37E-05,1.58E-05,1.81E-05,2.12E-05,2.52E-05,3.12E-05,4.16E-05,5.75E-05,7.54E-05,8.96E-05,0.000105634,0.000150312,0.00024912,0.000382673,0.000494582,0.000546267,0.000537435,0.000490139,0.000428262,0.000367013,0.000323181,0.000324267,0.000387858,0.000483931,0.000545608,0.000533767,0.000469264,0.000407926,0.000394465,0.000424518,0.00045336,0.00044949,0.000420575,0.00038653,0.000354695,0.000324738,0.000298792,0.000280623,0.000271273,0.000268663,0.000271166,0.00027792,0.000285607,0.00029244,0.00029947,0.000304886,0.000310645,0.000331667,0.000384059,0.000465992,0.000550692,0.000596664,0.000575925,0.000496318,0.000390943,0.000289966,0.000207882,0.000148484,0.000110283,8.80E-05,7.47E-05,6.55E-05,5.86E-05,5.34E-05,4.92E-05,4.55E-05,4.17E-05
ch1stziv6c_1,1,week12,none,1.74E-06,1.34E-06,1.58E-06,2.82E-06,5.09E-06,7.52E-06,8.80E-06,9.00E-06,9.55E-06,1.10E-05,1.25E-05,1.32E-05,1.28E-05,1.24E-05,1.46E-05,2.05E-05,2.70E-05,3.00E-05,3.07E-05,3.43E-05,4.56E-05,6.75E-05,9.72E-05,0.000125932,0.000154192,0.000195414,0.000256885,0.000351979,0.00055034,0.000899661,0.001258128,0.001401498,0.001284509,0.001052996,0.000880189,0.000847845,0.000910032,0.000975439,0.00104401,0.001174292,0.001318787,0.001350928,0.001244064,0.001090718,0.00097937,0.00092592,0.00089913,0.000870504,0.000839739,0.000828704,0.000854832,0.000913369,0.000984167,0.001046007,0.001094982,0.001143182,0.001190819,0.001225673,0.00124108,0.001237025,0.001216121,0.001184188,0.001149785,0.001123398,0.00111136,0.001118167,0.001152456,0.00121077,0.001274877,0.001321128,0.001315768,0.001229907,0.001070872,0.000884174,0.000717902,0.000589322,0.000487514,0.000399796,0.000326284,0.000271443,0.00023381,0.000207374,0.000186377,0.000166978,0.000147105,0.000126156,0.000104786
ch1stziv6b_1,1,week12,none,5.83E-06,7.16E-06,7.31E-06,7.01E-06,6.54E-06,6.11E-06,6.33E-06,7.44E-06,8.74E-06,8.94E-06,7.70E-06,6.43E-06,7.90E-06,1.52E-05,2.79E-05,3.97E-05,4.40E-05,4.20E-05,4.08E-05,4.74E-05,6.62E-05,9.93E-05,0.000141154,0.000182111,0.000225978,0.000283023,0.00034304,0.000395337,0.000475436,0.000632138,0.000837057,0.001002576,0.001080504,0.001072799,0.000993432,0.000874711,0.000771659,0.000739479,0.00082406,0.001022071,0.001215909,0.001260495,0.001159199,0.001047683,0.001031013,0.00110315,0.001194418,0.001261744,0.001299285,0.001290251,0.001222306,0.001125078,0.001049207,0.001021449,0.001035612,0.001076726,0.001132507,0.001187166,0.001225431,0.001246097,0.001257124,0.00125663,0.001236546,0.001197371,0.001151848,0.00112231,0.001127224,0.001162837,0.001201811,0.001216173,0.001195771,0.00113894,0.001042714,0.000913864,0.000774715,0.000648284,0.000543416,0.000457077,0.000384531,0.000323408,0.000273562,0.000234969,0.000204874,0.000179281,0.000156085,0.000134322,0.000112378
ch1stziv6a_1,1,week12,none,9.79E-06,1.07E-05,9.64E-06,7.29E-06,4.93E-06,3.55E-06,3.46E-06,4.62E-06,6.93E-06,1.13E-05,2.10E-05,4.16E-05,7.67E-05,0.000118317,0.000145697,0.00014544,0.000124281,9.81E-05,7.98E-05,7.59E-05,8.78E-05,0.000108729,0.000126314,0.000138463,0.000155804,0.000178913,0.000198305,0.000228205,0.000334325,0.000591643,0.000957171,0.001265428,0.001406085,0.001393154,0.001289112,0.001156243,0.001026877,0.000905601,0.000832124,0.000868452,0.000983538,0.001059509,0.001039659,0.000970486,0.000914946,0.000894174,0.000898186,0.000927321,0.0009905,0.001053133,0.001060015,0.001017602,0.000986439,0.001001767,0.001041317,0.001060494,0.001042796,0.001009711,0.000982792,0.000969584,0.000978618,0.001008446,0.001035411,0.00103948,0.001030381,0.001032045,0.001060595,0.001126837,0.00123418,0.001360186,0.001458413,0.001481675,0.001401741,0.001228371,0.001010451,0.000803473,0.000635038,0.000504451,0.00040397,0.000328276,0.000271776,0.000228543,0.000194193,0.000165873,0.000141263,0.000118597,9.70E-05
ch1stziv5c_1,1,week12,none,3.66E-06,4.09E-06,3.52E-06,2.48E-06,1.85E-06,2.43E-06,4.45E-06,7.15E-06,9.63E-06,1.21E-05,1.51E-05,1.87E-05,2.14E-05,2.27E-05,2.55E-05,3.04E-05,3.40E-05,3.41E-05,3.40E-05,3.56E-05,3.78E-05,4.05E-05,4.57E-05,5.46E-05,6.66E-05,8.18E-05,0.000103332,0.000139977,0.000218154,0.000393425,0.000694095,0.001045597,0.00133824,0.001501154,0.001483055,0.001285827,0.00100127,0.000756529,0.000635089,0.000638035,0.000700213,0.00074724,0.000740345,0.000684848,0.000614435,0.000568896,0.000567642,0.000594759,0.000622428,0.000640044,0.000653175,0.000670726,0.000698686,0.000735941,0.000769275,0.000778216,0.000760117,0.000742351,0.000744265,0.000748773,0.000732592,0.000701449,0.000675995,0.000661281,0.000650644,0.0006436,0.000645091,0.000652436,0.000651335,0.000626261,0.000573496,0.000502818,0.00042753,0.000358077,0.000301536,0.000258769,0.000224026,0.00019163,0.000160534,0.000132091,0.00010736,8.67E-05,7.01E-05,5.72E-05,4.73E-05,3.95E-05,3.30E-05
ch1stziv5b_1,1,week12,none,8.30E-07,1.25E-06,2.28E-06,4.00E-06,6.07E-06,7.84E-06,8.76E-06,8.53E-06,7.36E-06,6.08E-06,5.87E-06,7.61E-06,1.11E-05,1.46E-05,1.68E-05,1.87E-05,2.34E-05,3.11E-05,3.86E-05,4.18E-05,4.06E-05,4.13E-05,5.05E-05,6.93E-05,9.66E-05,0.000131409,0.000169521,0.000212339,0.000288317,0.00047233,0.000821188,0.00125001,0.001584219,0.001716271,0.001641,0.001437388,0.001209928,0.001014408,0.00087335,0.000813332,0.000845045,0.000918939,0.000943552,0.000879731,0.000772112,0.000684463,0.000647719,0.0006556,0.00068375,0.000715392,0.000745125,0.000761337,0.00075204,0.000726032,0.000702112,0.000691573,0.000698076,0.000710823,0.000709282,0.000690227,0.000670402,0.000661645,0.000659955,0.000657148,0.000654609,0.000659413,0.000670614,0.000676805,0.000665706,0.000632122,0.000578441,0.000510804,0.000436891,0.000365798,0.000304845,0.000255256,0.000213576,0.000176611,0.000143507,0.000115224,9.29E-05,7.62E-05,6.34E-05,5.30E-05,4.42E-05,3.69E-05,3.06E-05
ch1stziv5a_1,1,week12,none,3.00E-06,5.58E-06,1.03E-05,1.54E-05,1.90E-05,2.10E-05,2.17E-05,2.14E-05,2.20E-05,2.49E-05,3.04E-05,3.71E-05,4.19E-05,4.27E-05,4.25E-05,4.58E-05,5.82E-05,8.57E-05,0.000121544,0.000147811,0.00015936,0.000164185,0.000164938,0.00016184,0.000163902,0.000182545,0.000227143,0.000308603,0.000413258,0.000497874,0.000558109,0.000664299,0.000886109,0.00120126,0.00151584,0.001723966,0.001746138,0.001597958,0.001385387,0.001200468,0.001075294,0.001010966,0.000992184,0.00099213,0.000992342,0.000988075,0.000970985,0.000929544,0.00086746,0.000809618,0.000784203,0.000788017,0.000784263,0.000749138,0.000698208,0.000664702,0.000665514,0.000685619,0.000700607,0.000699939,0.000681007,0.000650631,0.000626913,0.000619512,0.000626216,0.0006498,0.000692148,0.00074139,0.000778833,0.000787883,0.000755978,0.000680712,0.000576613,0.000467775,0.000372438,0.000296573,0.000238508,0.000194815,0.000162,0.000136408,0.000114946,9.61E-05,7.97E-05,6.61E-05,5.54E-05,4.66E-05,3.89E-05
ch1stziv4c_1,1,week12,none,1.71E-06,1.42E-06,1.19E-06,1.29E-06,1.66E-06,2.15E-06,2.62E-06,2.89E-06,2.79E-06,2.51E-06,2.57E-06,3.44E-06,5.19E-06,7.24E-06,8.86E-06,9.94E-06,1.07E-05,1.13E-05,1.23E-05,1.39E-05,1.55E-05,1.62E-05,1.70E-05,2.10E-05,3.25E-05,5.50E-05,8.47E-05,0.000112089,0.000136069,0.00016389,0.000195047,0.000220677,0.000238635,0.000257462,0.000288434,0.000344427,0.000442464,0.000595783,0.000777376,0.00090912,0.000934874,0.000877543,0.000796343,0.000723628,0.000658749,0.000593505,0.000533684,0.000498883,0.000501099,0.000525275,0.000537087,0.000522016,0.000500979,0.000494573,0.000498042,0.000500238,0.000498566,0.000490423,0.000474482,0.000459148,0.00045132,0.000445622,0.000434809,0.000417984,0.000399865,0.000388021,0.000386548,0.000396777,0.000423527,0.000471629,0.0005369,0.000602013,0.000642088,0.000641377,0.00060257,0.000534492,0.000443239,0.000341535,0.000249238,0.000179539,0.000133096,0.000103991,8.62E-05,7.53E-05,6.81E-05,6.18E-05,5.48E-05
ch1stziv4b_1,1,week12,none,2.28E-06,1.66E-06,1.94E-06,2.95E-06,3.96E-06,4.48E-06,4.44E-06,4.15E-06,4.40E-06,5.68E-06,7.28E-06,7.75E-06,6.67E-06,5.07E-06,3.99E-06,3.97E-06,5.38E-06,7.75E-06,9.70E-06,1.11E-05,1.39E-05,1.88E-05,2.54E-05,3.54E-05,5.10E-05,6.97E-05,8.49E-05,9.42E-05,0.000105685,0.000130989,0.000169204,0.00021019,0.000252328,0.000305754,0.000384256,0.000495242,0.000635463,0.000784927,0.000894,0.000910676,0.000836146,0.000726793,0.000635044,0.000573924,0.000536668,0.000516566,0.000510895,0.000522076,0.00054432,0.000559675,0.000561739,0.000562553,0.000568624,0.000568335,0.000549018,0.000513568,0.000475954,0.000447203,0.000429133,0.000414802,0.000395825,0.000373818,0.000358156,0.000352453,0.000352195,0.000352248,0.000352027,0.000356608,0.000374402,0.000414567,0.00048096,0.000562014,0.000629124,0.000652893,0.000623366,0.000550211,0.000449731,0.000341161,0.000244289,0.000171134,0.00012315,9.54E-05,8.09E-05,7.26E-05,6.57E-05,5.86E-05,5.14E-05
ch1stziv4a_1,1,week12,none,1.03E-06,1.02E-06,9.91E-07,1.09E-06,1.50E-06,2.26E-06,3.23E-06,4.37E-06,5.51E-06,6.13E-06,5.89E-06,5.48E-06,6.15E-06,8.00E-06,9.80E-06,1.10E-05,1.28E-05,1.68E-05,2.15E-05,2.41E-05,2.59E-05,3.15E-05,4.35E-05,5.89E-05,7.29E-05,8.51E-05,0.00010377,0.000135454,0.000171257,0.000193475,0.000197766,0.000198466,0.000213624,0.000254898,0.000322657,0.000395598,0.000460077,0.000558742,0.000748841,0.000999903,0.00119633,0.001256155,0.001189741,0.001044764,0.000861181,0.000682496,0.000550723,0.000478917,0.000450222,0.000438667,0.0004246,0.000406697,0.000402863,0.000427282,0.000467055,0.000490706,0.000480004,0.000444505,0.000404747,0.000371739,0.000346351,0.000330111,0.000327607,0.000338225,0.000352526,0.000362787,0.000371216,0.000380256,0.000385447,0.000384682,0.000382673,0.000386307,0.000403549,0.000440643,0.00048869,0.000515549,0.000489324,0.000411352,0.00031276,0.000224539,0.000160236,0.000118533,9.22E-05,7.49E-05,6.29E-05,5.42E-05,4.72E-05
ch1stziv3c_1,1,week12,none,1.31E-06,1.80E-06,2.22E-06,2.52E-06,2.68E-06,2.55E-06,2.24E-06,2.20E-06,2.49E-06,2.70E-06,2.63E-06,2.62E-06,3.01E-06,3.86E-06,5.40E-06,8.75E-06,1.61E-05,2.87E-05,4.32E-05,5.36E-05,5.76E-05,6.17E-05,7.50E-05,9.61E-05,0.000116763,0.000137293,0.000168796,0.000216459,0.000271136,0.000320846,0.000364209,0.000408864,0.000451236,0.000475497,0.00048006,0.000477659,0.000471788,0.000461589,0.000460885,0.000492282,0.000573196,0.000699738,0.000827622,0.000903798,0.000929987,0.000950621,0.000984684,0.001011918,0.001023202,0.001049533,0.001124521,0.001229616,0.001300703,0.001308356,0.001295805,0.001312349,0.001366057,0.001437767,0.00149118,0.001509541,0.001528855,0.001585404,0.001657486,0.001698023,0.001700568,0.001702424,0.001727236,0.001751485,0.001736577,0.001667776,0.001549013,0.001394794,0.001233235,0.001086374,0.000954786,0.000833073,0.000723594,0.000629736,0.000549187,0.000477155,0.000411837,0.000355842,0.000311716,0.000276066,0.000241,0.000201628,0.000159493
ch1stziv3b_1,1,week12,none,1.04E-06,1.05E-06,1.15E-06,1.55E-06,2.45E-06,3.53E-06,4.24E-06,4.47E-06,4.50E-06,4.67E-06,5.12E-06,5.91E-06,7.39E-06,1.03E-05,1.42E-05,1.69E-05,1.73E-05,1.67E-05,1.64E-05,1.69E-05,1.89E-05,2.52E-05,4.02E-05,6.52E-05,9.62E-05,0.000131112,0.000174825,0.000237921,0.000323316,0.000408835,0.000460484,0.000465972,0.000438137,0.000390808,0.000333238,0.00028299,0.000264695,0.000289647,0.000342388,0.000399302,0.000459982,0.000541302,0.000629068,0.00068448,0.000720078,0.000787334,0.00088497,0.000969373,0.001031316,0.001092414,0.001153505,0.001190684,0.001201488,0.001219201,0.001262747,0.001300368,0.001297751,0.001272817,0.001267919,0.001321182,0.001470988,0.001714564,0.001974183,0.002160419,0.002242436,0.002240165,0.002186283,0.002095872,0.001962542,0.001786134,0.001588839,0.001397674,0.001229627,0.001089691,0.000965893,0.000841385,0.000715742,0.000602053,0.000509086,0.000435114,0.000375457,0.000326698,0.000285223,0.000248755,0.000216291,0.000185213,0.000152384
ch1stziv3a_1,1,week12,none,2.59E-06,3.02E-06,3.23E-06,3.18E-06,3.65E-06,5.27E-06,7.58E-06,9.11E-06,8.80E-06,7.40E-06,7.16E-06,9.29E-06,1.23E-05,1.40E-05,1.47E-05,1.63E-05,1.92E-05,2.28E-05,2.72E-05,3.31E-05,3.95E-05,4.53E-05,5.37E-05,6.96E-05,9.05E-05,0.000108665,0.000124149,0.000149457,0.00019736,0.000260815,0.000316496,0.000354038,0.000376057,0.000376888,0.000351996,0.00031875,0.000318808,0.000392237,0.000524028,0.000636487,0.000681981,0.000708514,0.000777706,0.000872962,0.000955871,0.00104211,0.001152167,0.0012421,0.001255089,0.001207516,0.001171636,0.001187668,0.001230783,0.001267105,0.001300229,0.001348981,0.001405089,0.001439062,0.001442325,0.001440163,0.001465604,0.001525891,0.001605014,0.001694405,0.001787127,0.001861984,0.001905967,0.001923713,0.001902497,0.001806,0.001628823,0.001420142,0.001236533,0.001098874,0.000993952,0.000897964,0.000796933,0.000692313,0.000592447,0.0005033,0.000427917,0.00036796,0.000321667,0.000283271,0.000246556,0.000208673,0.000170075
