health.status,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071
health,2263.67325924594,2234.677834717768,2074.6875620026967,1879.6311525158253,1798.0894604236853,1842.651485226902,1847.8242470406478,1665.3184741481423,1331.952452586588,1021.1134169691977,889.8787279811116,956.198744819067,1093.471883259641,1178.246031696279,1182.00648224605,1115.1326624745475,1008.7402038681939,925.0294041589704,904.4673066278267,923.1088510206315,925.8081145236639,881.1376344343428,793.6064886367395,688.4991426774071,599.3620221236748,544.2878112274007,505.8038992052913,452.4600530952677,375.5185931784178,292.1224548275432,220.56316418950345,165.94065803693246,125.52890066771944,96.63593604504156,77.56069919852528,65.76179588816548,57.82097911968689,50.8525070097447,43.616675661893225,36.5382257580299,30.662468080458353,26.409708061345874,23.27686690233461,20.41274184931023,17.305296144760888,14.155167706942072,11.556642906748593,9.885923683774806,9.163294210207537,9.357958162251805,10.527356614235217,12.504853882672865,14.799302641646054,17.117016549076258,19.607767364709375,22.40630823143349,25.441385759102825,28.81360205076629,33.132503907117986,39.206960313502776,47.159332070268896,56.140896885784606,65.38701846093906,75.17660175052725,85.55217278263605,95.16774248867331,103.51525895382532,112.1921559221059,122.6296569494044,135.44854688332134,150.48276047486704
health,522.1813540603383,465.5555970354113,475.7188677312892,528.4450517844368,589.0859770187237,619.5375322449768,598.5028872316481,542.9916764556539,476.2337358614817,403.24370889855936,326.95861961273124,256.6711385587916,200.8231330563765,163.22306618285901,142.53414944756972,131.9919551102747,124.50503548276579,116.97382215679264,107.58200437815009,95.04820542696936,79.97148773690043,64.47264835811896,51.37596244965985,42.48416951724585,37.65755109927507,35.65023311727199,34.64579516177569,32.672645275836466,28.8459760113418,24.019806550441068,19.76113889020484,16.943648222087948,15.27428309411318,13.910822156040672,12.393549038604936,10.899861748377607,9.770317154135537,9.003617343166518,8.270865696365945,7.2889790119459725,6.043735121045759,4.746368974956134,3.6675398377308084,2.93075832249466,2.4598709008962985,2.1302572565507254,1.8854789033505623,1.7226282981618304,1.6332062317632732,1.5751254321222934,1.5048640437472405,1.4251431824639942,1.3872127649538095,1.4319869595625403,1.5408459800881706,1.6671740078437096,1.7887067223024369,1.9129659909951031,2.060572922476549,2.2328904900323567,2.3989629357587496,2.5298030461134013,2.647065774505581,2.8145092550878603,3.047273279636773,3.3028266745976333,3.57368962300486,3.8902821551040594,4.270993147199551,4.740843041908008,5.310085585404332
disorder,664.7704721117431,705.7189851754256,807.7491203948667,915.3143316250688,961.9938558030856,983.2503214225394,1086.9488555639844,1274.4818461257905,1399.4494710449176,1366.7892339759405,1250.8288742013829,1160.1521816007835,1109.9025454495186,1055.611912908804,971.7287298216968,876.9588073865336,803.2992174076422,755.9806950816487,720.758810565879,695.6082399736864,687.8006593666098,690.1030878075853,682.5264685859504,653.7459446334256,615.3971903510137,586.2980586648704,568.9946085127788,553.3343494438785,527.6653461960202,483.48957235074585,422.84668237765663,359.2946103181366,304.0416473007923,256.46001733440096,210.77862519258045,166.070853087655,126.57924409427628,95.44521189350569,72.18981751650898,55.183516408405715,43.20424161418186,34.99831680023361,29.50960612347741,26.3047476047707,24.986492653397736,24.89833987612393,25.65401584906057,27.23481192736847,29.99888935936757,35.04101991548249,43.60422904950737,55.80832513776162,70.06808107151055,83.93392705574158,96.36074031898269,108.39995064287909,120.94719286380762,133.0627408275996,143.45749028670588,152.0974995845096,159.970650243104,168.40766763411145,177.98346914673604,188.1086401123024,198.26857717268632,208.57760550635336,217.83223328490052,223.4415002722476,224.03586043596385,220.0033910104952,212.33478499361942
health,544.2102388166339,454.0727081621573,356.63880915798217,273.4824175438964,217.93509883359985,189.72596882141602,177.30828647800132,167.5224677907955,156.3564107129693,147.83364287755708,145.39037850488504,144.81390100995284,136.9369960119183,119.55250115223619,101.655028256704,92.83163923950899,93.29858390264879,95.86618190146328,94.874362898003,90.60743444166,84.29135575928336,74.73325706446076,62.64938657168793,51.715687505694895,43.73714122647457,37.247216048192975,30.793059855570522,24.888067573104376,20.676109131313808,18.22392142017994,16.607182850629428,15.011472584232633,13.264682294996305,11.623705737996378,10.311263087223224,9.241045836770883,8.222225490804513,7.2444313781708125,6.367963259435393,5.505249090188266,4.562590736167152,3.659289596948364,2.9984702735016486,2.62932007354671,2.4504390417223685,2.340828773543296,2.2227442121512384,2.0900094560079387,1.9891327839297643,1.9610197791358592,2.024303570479569,2.1562489744430406,2.3001513049418776,2.418991392152232,2.510360766556464,2.5949924232146464,2.7249672305738404,2.965972859833545,3.3392758489380348,3.7700620993136513,4.116050896881788,4.275351880984236,4.264608289842492,4.23766342828381,4.443323621566892,5.038973906298307,5.832245785476129,6.408552249621898,6.604444988189224,6.587101247266596,6.510273319885237
health,1481.8564313314976,1508.4188669919058,1325.5539653866756,1110.7739685741888,986.7676161927844,908.5178721237532,808.2626969341939,695.1786873850161,593.2590927772026,500.7667888048719,415.8732080270908,340.39981147690065,273.748564227163,220.8620529154039,188.3938148891871,174.0291582273798,169.00842202581208,165.8133971804771,162.9888254106209,164.82211449397224,171.31273992856325,174.07618876591198,166.22281291278588,147.92326636933277,124.71308889127528,103.3127202352528,86.17927095770395,72.0399368831283,59.75492751958566,48.765869589706405,38.99549076424285,31.05771445888396,25.243966717174416,21.188933272221394,18.417294383421112,16.362028439411052,14.401422379392734,12.282913849616607,10.198178949940344,8.416082688783026,6.991812242852267,5.841726253005045,4.95827612827776,4.4348554867199805,4.283836082347693,4.323701017599621,4.3398648730688665,4.2740729648338,4.212856476236079,4.309597609380237,4.72503459668271,5.558677402831494,6.77341194977667,8.239793670192203,9.932267354897663,11.992826278047394,14.589287368009836,17.534754630376426,19.99956861319184,21.375574694078967,22.26777381906637,23.573913604578706,25.27668624315445,26.99211417703578,28.697311188138986,30.492344764220558,32.32144899769815,33.95585093821784,34.942419763004395,34.90651370208458,34.13132651183646
health,510.79126239467666,476.6959066985231,456.616741201236,440.474333750615,423.81372996164185,413.3851252192395,417.44171270651213,419.4147714523908,397.7057413471058,360.7981192958017,330.6536493652883,313.9478248086508,303.6931077853214,288.6608444662148,262.5584812657044,230.9363804565599,203.19796029921912,181.8683293659701,163.7247945645052,147.25189561592072,135.51685042581218,131.02148238051666,129.95292540084208,126.06068537945578,118.21822247489617,108.81317863451169,98.2493724095375,85.76845024327156,72.30931726960698,59.71601790193761,49.266407202614644,41.387375685675295,35.54499228659709,30.6936402134835,26.11961868749885,21.720361669772306,17.788909676814413,14.698045608220115,12.633456183545027,11.396636887252505,10.5693940384759,9.982237467584572,9.68150128156364,9.550168274519738,9.348494194914123,8.95745178164482,8.42116227125921,7.869978346948522,7.452657736688043,7.257828458974572,7.229285749358278,7.210721149268742,7.089083460203447,6.8701513901633335,6.692224180160509,6.853862057276486,7.669787875420194,9.122164517092623,10.789089649038594,12.189814768063474,13.169971877397726,13.947549516107964,14.781240472414064,15.69518527546299,16.621647985018445,17.68121778279562,19.098624444903336,20.846585995895946,22.50213457992416,23.60385690795377,24.19085334270603
health,295.4313908679564,268.2075916971072,309.73095789889,421.3470176220681,530.5729590908884,554.5922162909137,490.3880754364708,410.66395644039045,369.77917413974546,357.96801611929124,345.50477581131133,317.2399612638505,273.3356376915812,228.22423533347626,196.22050114891132,175.59709743086788,158.2868771510028,142.96778505604237,130.39141841035251,118.87718474442968,108.07511486401924,99.3010994247489,92.25769771729738,85.8856441548115,79.5913399996746,72.90711740685286,65.73538819402806,57.785309787254626,49.178198357581216,41.56403821906403,36.14975883010515,32.21013261295111,28.657056861840417,25.211768026157607,22.08125747754169,19.46336679518597,17.272632774331672,15.228981005457713,13.248578447188752,11.542019440185035,10.17558320731565,8.904995527453996,7.590175752214487,6.391668102266216,5.5297676712692105,5.115365652699366,5.189762872000634,5.7339184159568735,6.620838756731037,7.688141223856405,8.779010526556348,9.738109181793996,10.579946757788633,11.546896569773047,12.857089550465915,14.461674032555045,16.145548369897995,17.755923179230365,19.317267342355414,21.16159742625668,23.590070533221787,26.26381097054757,28.617903304319015,30.556245461020538,32.2136009491748,33.587799306707915,34.758779199988204,36.07505934840992,37.66602997543957,39.30465209041512,40.94130223074985
health,223.2752157336768,201.03247383592281,195.1921140186065,202.0175057130116,236.5032934303653,300.44282332265635,354.45872439100197,372.7204409988737,369.6901494744381,356.73848275260355,333.1255114915644,304.8441937981155,278.8169909562087,255.82013798385543,232.53021989379207,205.0889048653275,176.12322816676556,151.91720689930256,134.57058191877277,123.67950694886736,118.39704201081604,114.45651253618904,106.79415849206265,95.172819088548,82.90563826674514,72.15664463045275,62.91980662353157,54.706226696576174,47.140893609226396,40.231945378839406,34.558016768395426,30.48805167252164,28.067269513083378,27.332111907845174,27.47634285216116,26.94101318869347,25.08337870513739,22.377036410537624,19.405734284180085,16.469539071862368,13.688537211230154,11.150358384488301,8.938591007868217,7.074777527377608,5.514209165909558,4.231999930229965,3.2450610758238705,2.5475633960778,2.0853788896934162,1.7996692657606208,1.6649454742227598,1.6712291781686752,1.7831499120645096,1.9290644764625864,2.044333439615319,2.1179648572636407,2.1738728515335604,2.2188326579382984,2.2360775091938203,2.2211826708242777,2.2134230047311143,2.2815996140762724,2.4621603366479983,2.732636428325996,3.0553522986419748,3.4116983648777475,3.7795299354582985,4.120216152134325,4.416846576345076,4.699960757458927,4.998529731648661
disorder,3622.1976300523024,3865.082096132487,3896.1678252916913,3452.6419960066387,2827.5332767815016,2277.810072021008,1856.5388894921718,1532.7365682157028,1277.7474428749013,1121.118638642224,1104.4526056487678,1146.284952965895,1103.528470389433,966.0883971963547,828.3790984525489,742.4807274913196,696.7301663962704,667.9494648531216,656.2608965058428,671.4588818701709,695.3419279606717,694.5180061159932,660.7054000273126,606.5440132191902,542.3980687685598,475.0777630360666,413.9955418638526,371.32543459643347,354.3780889534597,356.76339033743363,362.2481063076668,355.1528776857011,328.8641471324061,289.20028095859686,247.6348706431539,211.61700465765853,180.8389948923716,150.97996774709006,120.6374042574015,92.66440061830649,69.7777209982023,52.30068575344273,39.516241704033106,30.66972355211414,24.75445286806207,21.008363989030496,19.439592614416398,19.937673579206614,21.39091976798395,22.55434205146717,23.3937936900565,24.839506321903443,27.33937581298933,30.23405089159341,32.6947201632315,34.631840425195136,36.44302550906861,38.29272841521922,40.276908696647546,42.93338079615927,46.49358900204872,50.328362905891524,53.813578147372205,56.9252380370755,59.81881021240509,62.07565330648625,62.829800049333976,61.993024526290036,60.52235167964484,59.24294102617553,58.06827275934166
health,799.4813658538156,775.6705721704527,663.2871332649587,584.2816908477031,679.641723494857,938.1833684594644,1165.633761411128,1205.5305304984954,1092.79202896173,937.6289939789473,792.4603562790425,667.553098115862,583.2043405254509,567.5926504940447,614.8987672498496,675.5123472984985,698.5273159092226,665.6086748903367,592.8343986338467,520.9421523165878,486.52492808077596,481.44500701914666,463.67560722326516,414.028239307134,350.11895458962334,292.5442302510477,246.04682428812146,210.15458334100518,185.68167948979203,170.10836191479342,157.8710737733586,143.61944659542587,124.52190882047066,102.308466033678,81.52346088436127,65.43637400530001,54.63376487579038,48.06634270871599,44.01814269472687,41.019194596979844,38.51516910051055,36.619125800500655,35.384664075181604,34.47702441247607,33.472559332915914,32.17472065146996,30.62327087762321,28.89684605016686,27.02142219854241,25.075311456954488,23.198462468946357,21.58181927488812,20.43859098243692,19.69984215334561,18.94587917378537,17.93198595496575,16.926738451248223,16.328644810148134,16.120947704259518,15.888096654033939,15.391352156818344,14.871948845637894,14.674166202970598,14.909230948383193,15.594371059401569,16.781474034021365,18.372402813363205,20.060422012483876,21.58567681583814,23.031199553980684,24.69745781567433
health,7813.852269256429,6433.849285900612,5175.100673659098,4362.516475512854,3791.5970100775603,3318.4988970590143,2938.7774619918846,2588.0405872121437,2231.6744887345762,1894.7415101759009,1582.48773718923,1276.476638001907,978.361386085232,717.9541414191783,517.3932554783976,370.3528608498893,260.0976617157262,180.48086104637366,130.8851764276823,105.40842246012238,97.40149100487012,105.72170269463051,129.47043639322024,158.5307880920435,177.67661944520958,180.7037523886053,172.10794086379641,157.81720908580004,139.12697296221896,115.60651338308828,90.82573685945142,71.19286544796063,59.64203982770867,52.790382266507216,45.48581700109389,36.64950065653033,28.40538679559104,22.198627289590373,18.056308368403414,15.390902630021367,13.386381743622715,11.450245160347713,9.416582246429027,7.373034745698577,5.559298731915884,4.208251291504359,3.314026560567123,2.6836842594208528,2.172259584956296,1.7635104249932494,1.4867391364199931,1.3419135277308405,1.3070896075601937,1.3859985094737972,1.6103008789652067,1.9665277456672523,2.3558101270955025,2.6828026264710774,2.962600573125445,3.281531813376783,3.6477850689946933,3.9540368604147145,4.139419123665185,4.287453902385132,4.501683179826938,4.777802422616059,5.046036541946272,5.2548476538316535,5.389934835133502,5.483102997722267,5.59568155788213
disorder,88.54542161537105,86.41278044158095,91.06698941957363,99.34019968471284,97.28038415863472,82.04484463803641,63.98534106376136,53.61148135566248,54.91584745918993,63.8362371543225,70.22931152583723,68.08486386811268,61.082769380343066,54.172922917686435,48.11816160778336,43.519685492798395,41.17797101197924,39.60652981822919,37.18251337559044,34.459089578955876,32.48218222081925,30.86231416344675,28.544056279930693,25.30737063276091,21.837795057562285,18.83806121370508,16.290253129506286,13.772252648384946,11.210281576024231,8.85431813452348,6.901805311823972,5.4319649924273765,4.425339535973872,3.7666985301427545,3.342728411072609,3.0897416493412138,2.9606719960867136,2.9106707242091967,2.8725479486093235,2.7445307784020487,2.4718472126420528,2.1092577615221404,1.7594984460165783,1.4995286781404242,1.3724239576899724,1.38525836305017,1.4913753081077226,1.6335797739250093,1.8135330966450167,2.0559871379766395,2.322982609026619,2.527188819473359,2.619727201579458,2.6238126371981,2.5924205758825,2.570191178428042,2.599781051757119,2.723543435711745,2.9573311482427727,3.2816840123482125,3.645796747582988,3.969648434884191,4.205606536997169,4.405115834050473,4.6640413553228965,4.9761901237673065,5.202040425975351,5.255185346148294,5.226991700200624,5.268784679436499,5.443998826155081
disorder,194.46373122530525,130.23972582076394,85.11157147383797,60.13430493159564,53.1568705118541,58.76619872017072,69.27772417448854,77.68555906073694,79.10043517564355,72.24089978749106,60.315543713667715,48.435675327947045,39.69282526829897,34.06177905491083,30.59135087054413,29.44932118486878,31.233730493020268,35.20959248613579,38.651273065385254,38.607106101120294,34.75825621488277,29.471579916696392,25.06588939904077,21.693857475130507,18.229470054095206,14.42046896232532,11.041296678390632,8.686163128474405,7.352129642034947,6.753427269094899,6.555430463644155,6.557822713366858,6.8866064943586975,7.874941064462237,9.575797277646855,11.415155562978786,12.58826967639385,12.832948759635926,12.486610525031285,11.826859182156351,10.838819013169827,9.558078965375094,8.236461987691412,7.1669188869517315,6.458938339323696,6.047270616282012,5.895141822475106,6.053007524099983,6.559055225478816,7.3282736066412655,8.191255475843857,9.112389948403367,10.233946926740783,11.62920296345375,13.244240039685394,15.23246274580081,17.92170762485929,21.161973464547728,24.1272606699541,25.971164297573385,26.58276621021562,26.661852124616914,27.00629871374856,27.964003635868234,29.562282165323744,31.577797547496427,33.483928463297005,34.844718613594395,35.62891166765416,36.05425451556474,36.30123530525419
health,1429.2266295520121,1397.708360430203,1239.0695994321236,1101.7997188611846,1111.0889051155286,1237.867379569934,1364.199859553015,1426.6666039558966,1422.5122859822159,1386.9364170226122,1407.553470849765,1536.310896070739,1697.821086004254,1822.6095743232029,1920.0235994114441,1955.7735509870813,1893.639523136174,1792.1652434072837,1720.9619683720025,1666.9143675908447,1552.14651415316,1345.8358124324754,1131.6175580331544,1003.3401854365204,953.8167455552118,921.5075366526708,871.1855342637732,795.2950134177312,702.1648506348025,613.4829765877964,539.3961179510127,468.4679060533593,389.2713089781051,305.05328946439124,227.10646247920482,163.16232975238708,114.84842694839588,80.87346683897721,58.45599391734697,43.8066277092609,33.49820485236823,25.49825206822053,19.183226080756672,14.622616395570063,11.663930509951973,9.729897350004997,8.293702841531156,7.188980251034613,6.516894630745318,6.354870716317596,6.5894456306478775,7.0533484952946175,7.717083676419394,8.64789839622175,9.90828332208284,11.581531475119364,13.574184997997769,15.422066796431384,16.665644665020654,17.27799020359411,17.508736383909902,17.558159199950925,17.648202270294853,18.167068652257363,19.533696552085352,21.68893068654395,23.842634079217078,25.273743780217533,26.1202541242876,26.76988846349277,27.036705060745692
health,357.37949390585794,360.7504615484642,366.3819979763777,397.92632382548936,445.82648078442617,469.00885505335725,462.20780053911596,448.81533663120285,433.0643650168839,419.1099775728234,425.21306566088464,445.20205078437294,449.28021492954286,427.9080446650242,399.03151112405646,381.1913144303724,374.1681501594909,368.996772334864,369.6112161422506,385.0586557327349,407.5149465030394,419.7299327854357,415.6795850646837,405.7611876087136,404.06459866639983,407.3169310483692,401.81799357708985,384.97568563819664,363.2038483162406,341.24662496173335,320.50124837809017,301.4331927134514,284.8246515971412,271.9661584807225,264.1824323200481,261.44590572587504,261.27537279356534,259.1704743154872,250.93570588381905,235.09645790722053,213.3863055175584,189.31644103098583,165.7295742874784,143.44915109889732,122.11923717485071,101.51013120055359,81.90765798798792,63.999005218231204,48.625314408191464,36.31991533049385,26.954955271752358,19.95321798451885,14.856878411187346,11.493415231619101,9.661339935724143,8.924688084799786,8.733905075549604,8.707695096937199,8.764629438623016,8.942137789905164,9.225421559274556,9.612129328607015,10.152814657616974,10.868858316408419,11.733901992045224,12.675557688986249,13.557894857842419,14.26796783777814,14.732048062008026,14.833109783785133,14.520166443240294
health,373.4743998537218,464.01277970747697,649.8870116190176,839.9368364659395,936.6149116568756,945.7472670096788,933.323343309971,944.7065762330583,992.2477673633052,1090.665758577837,1273.6602249027658,1518.429951345451,1687.158028258679,1704.8289360266306,1694.0704536017786,1798.8038243067176,1973.531257842046,2057.453990853299,1984.41806213984,1798.1440279136993,1557.481206127935,1315.5071742820162,1127.5432315956282,1019.4095533392264,965.714035775241,916.904100813108,836.2362001141803,718.9860092642737,588.2070497405392,470.2848757937626,374.4276571450322,295.9174443202156,231.1396508678437,179.97914102559216,140.187683969968,107.87723485184692,80.83101700345715,59.0542184359628,43.05408977003043,32.09125420907327,24.374556905269603,18.4891705767744,13.949167983069875,10.715435370865473,8.69909635069433,7.6432174178086845,7.183175536924362,6.984677305046189,6.8597657799810925,6.772059686309718,6.7801090703162075,6.960174550141527,7.3482618672302475,7.9245055533334625,8.609805558428171,9.31530072699698,10.019105595512013,10.748532481004052,11.53377375432425,12.398967835784239,13.316958591325767,14.187417300397053,14.956516494850247,15.82285164417964,17.330107006345653,19.74872213277701,22.31466259044716,23.925166313287026,24.342654836268288,24.05721787668972,23.41233851785375
disorder,83.74871607440117,105.31540798267723,115.00056692724992,107.05557147144316,88.52377078731341,69.30500945505652,54.902922749306214,47.02401549432962,44.85479008135269,46.292496936071494,49.44771660097357,52.42896036370101,53.73199079197296,53.184356435532855,51.37509113121107,48.45686129376727,44.50976261804455,40.344785354983074,37.06469586164969,35.14704058972735,33.51287522727058,30.52880089321364,26.11566083600354,21.712860293279114,18.523002614599896,16.505031345890693,14.866173747161312,13.179661824818425,11.659542277244036,10.447196725564133,9.474466632002876,8.743916328736795,8.199876297030931,7.700583168270048,7.200820847258076,6.740665569535906,6.297872545920378,5.843615860721884,5.5007868180978345,5.40290462696786,5.443501290907196,5.341262836706081,4.944646637418574,4.3877401781502,3.920759054362384,3.6613056881088735,3.5752140933893948,3.624989188513581,3.823827312657438,4.15774920704483,4.556407147428575,4.948632759790742,5.314729152605985,5.7006906284714285,6.143665338604559,6.594369945124196,6.988246603749848,7.3538304661900655,7.749321152757375,8.150122342446174,8.47295969203547,8.683384379926453,8.865422923581978,9.293578668252973,10.416212566904413,12.202190907362251,13.610409613145375,13.66439084839092,12.587785474225225,11.26947321628254,10.270892105253356
health,3716.333132620865,4178.353326890753,4158.203182613354,3563.629030876256,2673.298141942345,1829.2963950047697,1196.786092731392,793.6964564693228,591.4646852073303,558.2652680599168,648.6394753093956,782.8124207523049,878.1917389707664,915.6702471473276,911.4815086470347,863.8366830082404,781.3113979184163,691.5081421997872,608.9468370155832,531.2019293606953,451.93079015086334,376.7396239649272,327.4211274028541,315.0952706368383,319.1719929867358,312.3883307343449,294.2717794539868,279.02833608892485,272.5098449236125,272.07902138762915,272.4119309078826,274.60165658177345,282.67222953732545,285.94152717047274,266.318574051989,221.59412146322867,166.82714076893498,118.57735641583851,83.99603283610388,61.277646271325104,45.852693079241675,34.67628490090039,26.11895753512003,19.07969297845936,13.232694792181876,8.791303944610853,5.7831852902711836,3.9073846203755593,2.806082895632464,2.2075374434194397,1.9204323262216696,1.807155678759923,1.7542392259503254,1.6917415892153225,1.6344268171746816,1.6394402380413822,1.7346079318172194,1.909835266370792,2.1278711246505235,2.3362191484684782,2.517758972164476,2.699283988491477,2.8915843208020164,3.0896218879629127,3.323425653345855,3.624677484461866,3.9570469447442473,4.269781188570653,4.5893820465366835,4.993363250076398,5.5522714399589255
health,433.75562014311765,584.967353914065,898.5098581835541,1253.6697460438145,1415.0377971284827,1284.6749594197058,996.1041095868472,750.7100134267214,638.243874811487,602.3788790412414,556.8390250681416,490.3350429944329,439.9128671873799,421.74268708632485,426.46422453921576,455.59595736921347,508.4827824760423,545.6378994506143,521.2422860326645,435.62494076003685,330.311029010728,249.16220174177312,208.05258647913968,192.78959516223182,181.62518324071118,165.14554091229382,145.7313201473163,126.54809897012235,106.96171914873041,86.57337405152849,67.88835255318165,53.84175031514506,44.94895999283603,39.273897889594046,34.820623323888476,31.28516726459332,28.91480728078044,27.048947949855773,24.755188017220863,21.858174042885647,18.86018238869689,16.217928735307485,13.91895590062881,11.759106307809072,9.708148381224653,7.922552637075052,6.552066477631233,5.585833317185662,4.887388610903279,4.317716574547679,3.8198803822959193,3.405724288065884,3.078451671337967,2.8210485132207306,2.6260432862516963,2.4902335164219345,2.4036704678918768,2.3464178767931156,2.304780406370121,2.313841918013181,2.4487135270114737,2.7383763298674606,3.147840187320448,3.807414598901089,5.164182320234496,7.196059138521888,8.713219085276728,8.655343170911781,7.402750937454008,6.0191066678209255,5.1011224852888635
disorder,1019.5664147614597,1701.6454720984946,2540.256449322986,3155.878110594651,3353.803731554581,3273.971724276129,3084.994484591937,2983.5025467099354,3314.9667678265614,4263.113850893366,5843.627742847407,8530.338454807314,13167.630219707044,19320.14330325116,24438.821883128774,27304.801302081763,30696.891196093282,36805.42917314589,42684.291055894326,44275.58235740574,42381.02508425897,40456.09781067283,38636.091160533215,35082.004719217795,31305.612948630904,30719.79234310477,33223.93843553574,35573.595872396116,36380.267271129684,37039.983097687866,38307.70146205887,39275.125525550815,39090.0718166056,37883.436694038304,36344.021889011834,34572.161118785385,31769.621753530704,27556.02209401897,22911.76514385007,19578.223081837263,18645.757027860807,19330.34335425316,19708.15206223769,18721.38343532684,16781.94448288305,14736.03466846133,12983.684369839684,11526.08527532751,10208.398987042867,8990.962811021742,8201.960241892892,8063.293397209769,8060.061817175978,7484.684095610074,6297.276049113425,5035.617770380569,4216.424826312868,3945.7872851266948,3945.714384480709,3870.888427377463,3590.114413680871,3191.298574321251,2819.505149685075,2574.735713884801,2471.185684826991,2459.27425533128,2481.8972082143923,2513.9887452198404,2586.946461332701,2742.872989397754,2978.163858975769
disorder,1622.1855519842975,1370.3546295250599,1208.4301424838382,1176.0416607198406,1308.0722980924436,1479.392856058809,1492.9956492853448,1318.843651728203,1081.1246691934703,893.7983245632154,789.7996445444464,741.6857137919964,712.4208759239798,694.7851563960055,705.6735563631427,752.9585146371518,818.4933000539273,878.6770674489186,929.790743390558,979.1599837252788,1019.376523385788,1033.9920867417095,1020.9858286854793,983.1140610068596,909.5298732404924,790.5990616961453,636.997554876292,474.28498794787623,328.36417174469955,217.5894903857057,152.0861018800444,133.6549733350287,153.19836795182414,191.2336146937233,224.53810499279408,235.53231759211067,218.7924338022048,180.44236754297359,132.93107022992166,89.85503168522725,61.26145561509181,49.5192411064429,48.50054185754728,48.264505148953006,42.62552879345297,32.759442648552145,23.665402102479053,18.316952434721912,15.902989628983722,14.512318143802595,13.334631459957919,12.130206332772596,10.659905735103044,8.960169290968675,7.3232051275648224,6.007049331004,4.994176336926204,4.0909584170445,3.229137940268516,2.5240116712791174,2.109915222615044,2.001829989274094,2.114286883467552,2.4819291298056156,3.3963056955706032,4.870092383604876,6.0807377595146725,6.169515703581936,5.249904857350279,4.0721707984468285,3.208627812977493
health,136.71122776917548,148.8813892659683,154.6178074023955,152.61318842271965,143.99409475594263,128.16331070721088,109.01062992678922,93.33364151006228,84.02954003811634,80.16938159375184,81.16832347856591,87.40124939629379,97.67607885872532,109.02420407029864,118.95762230812012,127.12088946239979,134.3455810679727,140.37550155250966,144.58957243247588,148.41488892936374,153.23479525074052,157.05034665187358,156.3053659097916,149.61856421104028,138.70006421149608,126.55601665799557,115.58596438635873,106.95909628366587,100.43505130963423,94.6117943697437,88.1334297960705,80.30418432870678,70.79269814028028,59.9884841560184,49.179574020825186,39.62506610257695,31.827367470516855,25.77839176304745,21.49376032474753,18.955970538236333,17.62096329557639,16.512980218868858,15.007794335776602,13.158735949887145,11.207045918538272,9.222815945750762,7.251325509580942,5.419559904716683,3.859377012899973,2.673363102277181,1.928291415659387,1.6232990572002368,1.6824494815012774,1.9813275004413708,2.3655861168227226,2.663709874222173,2.7356017796697243,2.5460886765940964,2.1881189855274035,1.817141490109872,1.5577913519201911,1.4562687204699387,1.4885386357096926,1.6001014294028093,1.7482925936987384,1.9120399088811804,2.076528986226538,2.2394927228885466,2.411867426202551,2.5718559045523235,2.669510005160205
disorder,22.06370604677218,21.259256404370905,21.337718234367358,21.235724066339227,21.434050919829485,23.1897002030112,26.18110211147974,28.38187963963523,28.491259488008215,26.96233284776381,24.75702828238905,22.552162745990877,20.5920547597402,19.0316907523587,18.382941527375696,19.10692103317417,20.909854752917735,22.792351042812253,23.871430658421,23.945319375113435,23.22633472580565,22.03913543690973,20.9964556694012,20.760128275237285,21.29360731186551,21.90520777982825,22.150566821849274,22.23163445270432,22.46206020947147,22.78617781209437,22.99656111497293,23.12165201175893,23.35248793684015,23.688143592444487,23.856111836144663,23.61499734727053,22.95392824514965,21.93386362471831,20.52616859009155,18.68071888083577,16.44276373788363,13.941030413705866,11.327787439502591,8.782007861856455,6.484506290063081,4.557021997425445,3.0591114440121077,1.9949619910154928,1.306814599701985,0.9061026283276704,0.7140235794524241,0.6679311417673626,0.7239025619307785,0.8687799493352208,1.1001628462776207,1.3815555143831135,1.6525983576413092,1.883961119126721,2.075462377172009,2.211415665411124,2.2662915728815847,2.2510508102615945,2.217686468665727,2.2269000707057987,2.324852470654311,2.517360343360716,2.751131217126381,2.9563826658195147,3.107506709854253,3.2133093262597012,3.2828059915276566
